Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,event_text
6.2054,17.558,16.732,19.587,11.911,-5.6837,5.6877,14.548,15.923,6.234,Kaggle Complete EEG Dataset s02
8.853,16.306,15.365,19.329,10.603,-8.0465,2.3197,9.9509,15.296,3.5402,Kaggle Complete EEG Dataset s02
11.585,14.428,13.808,19.816,8.7889,-10.883,-0.73598,5.8697,14.2,1.1796,Kaggle Complete EEG Dataset s02
14.096,12.287,12.234,21.031,6.8925,-13.566,-2.8344,3.1898,13.057,-0.32186,Kaggle Complete EEG Dataset s02
15.882,10.533,10.954,22.954,5.3432,-15.258,-3.532,2.4736,12.257,-0.60061,Kaggle Complete EEG Dataset s02
16.371,9.9068,10.361,25.475,4.5113,-15.178,-2.7003,3.7931,12.069,0.46119,Kaggle Complete EEG Dataset s02
15.127,11.005,10.803,28.319,4.5724,-12.957,-0.56195,6.6949,12.57,2.6887,Kaggle Complete EEG Dataset s02
12.083,14.007,12.381,31.027,5.4588,-8.9512,2.3696,10.354,13.619,5.6638,Kaggle Complete EEG Dataset s02
7.6842,18.513,14.825,33.012,6.8535,-4.2079,5.4324,13.83,14.934,8.8378,Kaggle Complete EEG Dataset s02
2.8352,23.576,17.508,33.714,8.2963,-0.026401,7.9845,16.292,16.157,11.662,Kaggle Complete EEG Dataset s02
-1.3432,27.95,19.601,32.778,9.288,2.5799,9.508,17.179,16.922,13.667,Kaggle Complete EEG Dataset s02
-3.8465,30.53,20.369,30.219,9.4531,3.2727,9.7192,16.274,16.939,14.545,Kaggle Complete EEG Dataset s02
-4.1778,30.783,19.463,26.505,8.6355,2.4348,8.5936,13.709,16.05,14.201,Kaggle Complete EEG Dataset s02
-2.5815,28.907,17.051,22.458,6.9432,0.89346,6.3853,9.9509,14.289,12.79,Kaggle Complete EEG Dataset s02
0.062081,25.715,13.782,19.036,4.7452,-0.50038,3.6193,5.7841,11.896,10.719,Kaggle Complete EEG Dataset s02
2.5587,22.254,10.548,17.004,2.5915,-1.1932,1.0315,2.2283,9.3165,8.6249,Kaggle Complete EEG Dataset s02
3.9065,19.338,8.1368,16.646,1.0421,-1.0656,-0.59048,0.30547,7.0911,7.2109,Kaggle Complete EEG Dataset s02
3.6821,17.296,6.9577,17.636,0.51051,-0.28153,-0.62614,0.75699,5.6865,7.0525,Kaggle Complete EEG Dataset s02
2.0938,15.915,6.8863,19.129,1.0785,0.83729,1.1228,3.7036,5.3203,8.3398,Kaggle Complete EEG Dataset s02
-0.20909,14.67,7.4251,20.119,2.4966,1.9737,4.3639,8.5574,5.903,10.825,Kaggle Complete EEG Dataset s02
-2.5227,13.006,7.9761,19.897,4.2799,2.9193,8.3953,14.194,7.0839,13.885,Kaggle Complete EEG Dataset s02
-4.4569,10.597,8.1189,18.347,5.9073,3.5126,12.35,19.314,8.4072,16.761,Kaggle Complete EEG Dataset s02
-5.9998,7.5491,7.7553,15.951,7.0225,3.6425,15.508,22.938,9.5043,18.862,Kaggle Complete EEG Dataset s02
-7.3757,4.2475,7.0034,13.418,7.4826,3.254,17.454,24.629,10.153,19.898,Kaggle Complete EEG Dataset s02
-8.7462,1.1295,5.9895,11.286,7.3006,2.3294,18.087,24.468,10.258,19.841,Kaggle Complete EEG Dataset s02
-9.9551,-1.4963,4.6955,9.6679,6.5507,0.94262,17.532,22.829,9.7951,18.827,Kaggle Complete EEG Dataset s02
-10.513,-3.5235,2.9933,8.3571,5.3081,-0.71103,16.03,20.137,8.7769,17.014,Kaggle Complete EEG Dataset s02
-9.8857,-5.0366,0.76008,7.0828,3.6092,-2.4209,13.83,16.706,7.2347,14.518,Kaggle Complete EEG Dataset s02
-7.8098,-6.1751,-1.9293,5.8413,1.5231,-4.0324,11.187,12.744,5.2593,11.453,Kaggle Complete EEG Dataset s02
-4.5585,-7.0363,-4.6757,5.0022,-0.7256,-5.4286,8.4067,8.5049,3.0938,8.037,Kaggle Complete EEG Dataset s02
-0.92775,-7.6532,-6.8531,5.0715,-2.7585,-6.4385,5.8361,4.3555,1.1053,4.6362,Kaggle Complete EEG Dataset s02
2.0952,-8.0076,-7.8347,6.3563,-4.109,-6.7967,3.8133,0.75116,-0.28741,1.7118,Kaggle Complete EEG Dataset s02
3.785,-8.0444,-7.2658,8.6848,-4.4378,-6.3496,2.5565,-1.921,-0.78992,-0.35353,Kaggle Complete EEG Dataset s02
4.0134,-7.7524,-5.2881,11.37,-3.7177,-5.2366,2.0629,-3.5208,-0.35561,-1.4014,Kaggle Complete EEG Dataset s02
3.276,-7.2236,-2.5116,13.451,-2.249,-3.9306,2.11,-4.2331,0.79179,-1.5725,Kaggle Complete EEG Dataset s02
2.3757,-6.6341,0.25811,14.105,-0.54103,-3.1242,2.3625,-4.4472,2.2479,-1.2164,Kaggle Complete EEG Dataset s02
2.019,-6.1347,2.3541,13.038,0.91735,-3.4531,2.528,-4.5425,3.6058,-0.71972,Kaggle Complete EEG Dataset s02
2.524,-5.6811,3.551,10.68,1.887,-5.1442,2.4866,-4.6729,4.6312,-0.29905,Kaggle Complete EEG Dataset s02
3.7222,-4.9393,4.111,8.0468,2.4563,-7.8347,2.3354,-4.6807,5.3359,0.07727,Kaggle Complete EEG Dataset s02
5.1221,-3.3711,4.5773,6.3303,2.9385,-10.69,2.3068,-4.2039,5.8898,0.62464,Kaggle Complete EEG Dataset s02
6.2402,-0.47901,5.4908,6.5071,3.682,-12.703,2.6364,-2.8824,6.5108,1.594,Kaggle Complete EEG Dataset s02
6.8373,3.8509,7.1206,8.9657,4.8635,-13.119,3.421,-0.59173,7.3136,3.0904,Kaggle Complete EEG Dataset s02
6.9628,9.1172,9.3437,13.361,6.4025,-11.758,4.5622,2.4405,8.2421,4.9948,Kaggle Complete EEG Dataset s02
6.8025,14.25,11.745,18.72,8.0467,-9.0085,5.8062,5.7082,9.1406,7.0145,Kaggle Complete EEG Dataset s02
6.502,17.895,13.83,23.724,9.535,-5.5702,6.8632,8.5983,9.8704,8.8112,Kaggle Complete EEG Dataset s02
6.0251,18.908,15.231,27.126,10.753,-2.1049,7.5437,10.618,10.43,10.153,Kaggle Complete EEG Dataset s02
5.1555,16.811,15.829,28.154,11.763,1.0257,7.8318,11.557,10.965,10.993,Kaggle Complete EEG Dataset s02
3.6781,12.099,15.764,26.753,12.765,3.7876,7.9117,11.549,11.73,11.486,Kaggle Complete EEG Dataset s02
1.5582,6.1352,15.323,23.563,13.936,6.2231,8.0729,11.002,12.931,11.89,Kaggle Complete EEG Dataset s02
-0.9705,0.72741,14.786,19.627,15.306,8.2313,8.5665,10.399,14.599,12.432,Kaggle Complete EEG Dataset s02
-3.4177,-2.4971,14.385,16.022,16.764,9.6263,9.5266,10.142,16.56,13.228,Kaggle Complete EEG Dataset s02
-5.1943,-2.6623,14.252,13.5,18.125,10.286,10.903,10.426,18.493,14.249,Kaggle Complete EEG Dataset s02
-5.8355,0.12879,14.409,12.282,19.187,10.251,12.484,11.198,20.019,15.34,Kaggle Complete EEG Dataset s02
-5.1462,4.8975,14.775,12.116,19.805,9.7527,13.986,12.238,20.824,16.293,Kaggle Complete EEG Dataset s02
-3.2013,10.226,15.202,12.523,19.937,9.1231,15.201,13.308,20.789,16.957,Kaggle Complete EEG Dataset s02
-0.28523,14.692,15.502,13.047,19.628,8.6316,16.072,14.252,19.995,17.273,Kaggle Complete EEG Dataset s02
3.2026,17.195,15.487,13.463,18.953,8.3589,16.685,15.03,18.649,17.273,Kaggle Complete EEG Dataset s02
6.8012,17.222,15.041,13.794,17.998,8.1354,17.201,15.702,17.01,17.038,Kaggle Complete EEG Dataset s02
10.008,14.841,14.125,14.165,16.801,7.7023,17.714,16.28,15.262,16.614,Kaggle Complete EEG Dataset s02
12.306,10.584,12.765,14.601,15.375,6.8211,18.187,16.696,13.492,15.973,Kaggle Complete EEG Dataset s02
13.245,5.3346,11.068,14.959,13.787,5.4553,18.544,16.856,11.772,15.105,Kaggle Complete EEG Dataset s02
12.568,0.14348,9.2311,15.001,12.198,3.8111,18.749,16.718,10.223,14.083,Kaggle Complete EEG Dataset s02
10.362,-3.9201,7.5143,14.568,10.827,2.1644,18.883,16.377,9.0437,13.098,Kaggle Complete EEG Dataset s02
7.1312,-5.9676,6.2326,13.777,9.8898,0.68515,19.159,16.074,8.4694,12.439,Kaggle Complete EEG Dataset s02
3.6781,-5.4883,5.6649,13.007,9.4934,-0.65135,19.781,16.087,8.6512,12.358,Kaggle Complete EEG Dataset s02
0.93303,-2.4971,5.9683,12.718,9.5493,-2.0183,20.811,16.584,9.5354,12.913,Kaggle Complete EEG Dataset s02
-0.34,2.5196,7.1016,13.22,9.7885,-3.6064,22.067,17.502,10.808,13.898,Kaggle Complete EEG Dataset s02
0.19833,8.7224,8.8172,14.488,9.8677,-5.4344,23.17,18.582,11.974,14.917,Kaggle Complete EEG Dataset s02
2.3343,15.059,10.699,16.145,9.5337,-7.2975,23.696,19.472,12.555,15.542,Kaggle Complete EEG Dataset s02
5.3492,20.48,12.248,17.604,8.7239,-8.8974,23.363,19.842,12.262,15.476,Kaggle Complete EEG Dataset s02
8.2466,24.075,13.033,18.283,7.597,-9.9787,22.142,19.495,11.127,14.66,Kaggle Complete EEG Dataset s02
10.054,25.151,12.757,17.765,6.4012,-10.474,20.206,18.329,9.4182,13.199,Kaggle Complete EEG Dataset s02
10.123,23.44,11.299,15.911,5.2886,-10.583,17.752,16.251,7.4608,11.211,Kaggle Complete EEG Dataset s02
8.3187,19.229,8.6967,12.875,4.1785,-10.746,14.858,13.123,5.4304,8.7009,Kaggle Complete EEG Dataset s02
5.0219,13.399,5.1339,9.094,2.8021,-11.446,11.448,8.8338,3.2852,5.5763,Kaggle Complete EEG Dataset s02
0.94772,7.2296,0.95752,5.2484,0.89655,-12.886,7.4681,3.4797,0.87315,1.8068,Kaggle Complete EEG Dataset s02
-3.0717,1.9797,-3.3259,2.157,-1.5575,-14.843,3.0843,-2.4601,-1.8595,-2.3631,Kaggle Complete EEG Dataset s02
-6.3337,-1.4945,-7.1175,0.57055,-4.2389,-16.783,-1.2182,-8.1333,-4.7226,-6.3544,Kaggle Complete EEG Dataset s02
-8.447,-3.0369,-9.8459,0.88784,-6.5448,-18.023,-4.7203,-12.516,-7.2782,-9.3713,Kaggle Complete EEG Dataset s02
-9.3487,-3.1324,-11.129,2.9459,-7.8472,-18.018,-6.7446,-14.764,-8.9975,-10.697,Kaggle Complete EEG Dataset s02
-9.195,-2.5558,-10.884,6.0147,-7.7757,-16.612,-6.9315,-14.529,-9.4905,-10.004,Kaggle Complete EEG Dataset s02
-8.2065,-1.9719,-9.3596,9.0333,-6.3706,-14.055,-5.4022,-12.07,-8.6793,-7.4947,Kaggle Complete EEG Dataset s02
-6.6223,-1.6377,-7.0327,11.01,-4.0804,-10.908,-2.7117,-8.1313,-6.8356,-3.8354,Kaggle Complete EEG Dataset s02
-4.7575,-1.3457,-4.4548,11.364,-1.564,-7.7867,0.37672,-3.6726,-4.4558,0.10768,Kaggle Complete EEG Dataset s02
-3.0183,-0.69936,-2.0364,10.131,0.63009,-5.0599,3.2041,0.48258,-2.0067,3.6111,Kaggle Complete EEG Dataset s02
-1.8895,0.60805,0.047288,7.8699,2.2678,-2.827,5.4395,3.8359,0.25698,6.3087,Kaggle Complete EEG Dataset s02
-1.7827,2.5692,1.8689,5.3975,3.4987,-0.89243,7.11,6.2531,2.352,8.2258,Kaggle Complete EEG Dataset s02
-2.8192,4.8994,3.6425,3.4539,4.6894,1.0245,8.4438,7.8393,4.4565,9.6335,Kaggle Complete EEG Dataset s02
-4.7294,7.2351,5.5689,2.4829,6.1867,3.0972,9.6992,8.8124,6.7309,10.855,Kaggle Complete EEG Dataset s02
-6.8948,9.2531,7.6939,2.5922,8.0909,5.3336,11.013,9.3943,9.1561,12.088,Kaggle Complete EEG Dataset s02
-8.606,10.733,9.829,3.5648,10.172,7.5654,12.354,9.7777,11.489,13.349,Kaggle Complete EEG Dataset s02
-9.3794,11.567,11.639,4.9883,11.997,9.535,13.595,10.142,13.327,14.523,Kaggle Complete EEG Dataset s02
-9.1403,11.763,12.799,6.4239,13.165,11.007,14.607,10.657,14.298,15.477,Kaggle Complete EEG Dataset s02
-8.1999,11.409,13.168,7.5665,13.519,11.803,15.32,11.455,14.216,16.128,Kaggle Complete EEG Dataset s02
-7.0377,10.715,12.852,8.3432,13.169,11.741,15.732,12.57,13.143,16.455,Kaggle Complete EEG Dataset s02
-6.0078,9.9895,12.146,8.9119,12.426,10.667,15.889,13.956,11.362,16.486,Kaggle Complete EEG Dataset s02
-5.1168,9.5304,11.4,9.5552,11.617,8.5754,15.88,15.546,9.2878,16.289,Kaggle Complete EEG Dataset s02
-4.0789,9.4771,10.844,10.481,10.875,5.6461,15.786,17.276,7.3017,15.937,Kaggle Complete EEG Dataset s02
-2.5214,9.8315,10.525,11.67,10.103,2.3072,15.692,19.135,5.6553,15.509,Kaggle Complete EEG Dataset s02
-0.2505,10.449,10.304,12.813,9.0814,-0.83041,15.662,21.122,4.4445,15.072,Kaggle Complete EEG Dataset s02
2.5306,11.056,9.9539,13.415,7.6477,-3.1933,15.719,23.187,3.625,14.656,Kaggle Complete EEG Dataset s02
5.3078,11.405,9.3248,13.08,5.8735,-4.456,15.868,25.234,3.1165,14.279,Kaggle Complete EEG Dataset s02
7.5706,11.38,8.4368,11.748,4.1239,-4.6679,16.103,27.15,2.8784,13.969,Kaggle Complete EEG Dataset s02
9.0948,10.981,7.4485,9.7528,2.9164,-4.1588,16.424,28.819,2.9215,13.777,Kaggle Complete EEG Dataset s02
10.047,10.283,6.5651,7.6896,2.6955,-3.3606,16.815,30.151,3.272,13.739,Kaggle Complete EEG Dataset s02
10.817,9.4,5.9582,6.1517,3.6014,-2.5753,17.238,31.024,3.9253,13.838,Kaggle Complete EEG Dataset s02
11.633,8.368,5.6169,5.3975,5.3172,-1.9703,17.517,31.18,4.709,13.877,Kaggle Complete EEG Dataset s02
12.278,7.169,5.3001,5.1704,7.1005,-1.7152,17.271,30.135,5.2474,13.423,Kaggle Complete EEG Dataset s02
12.15,5.8671,4.7089,4.8704,8.0831,-2.0358,16.036,27.352,5.0846,11.95,Kaggle Complete EEG Dataset s02
10.64,4.78,3.7306,3.9706,7.6724,-3.1113,13.524,22.551,3.9313,9.1165,Kaggle Complete EEG Dataset s02
7.6294,4.4219,2.575,2.4656,5.815,-5.0049,9.8276,15.994,1.8614,4.9935,Kaggle Complete EEG Dataset s02
3.6674,5.2336,1.7194,1.0248,2.9918,-7.5936,5.4966,8.5165,-0.67984,0.12415,Kaggle Complete EEG Dataset s02
-0.19573,7.3397,1.7328,0.78034,0.026984,-10.462,1.4038,1.3331,-2.9866,-4.5931,Kaggle Complete EEG Dataset s02
-2.9301,10.399,2.9732,2.7725,-2.2763,-13.022,-1.5605,-4.3868,-4.3828,-8.2309,Kaggle Complete EEG Dataset s02
-4.0362,13.704,5.3637,7.3394,-3.4617,-14.718,-2.8244,-7.9309,-4.4893,-10.175,Kaggle Complete EEG Dataset s02
-3.7623,16.444,8.3509,13.777,-3.5358,-15.217,-2.3237,-9.2348,-3.3599,-10.315,Kaggle Complete EEG Dataset s02
-2.9315,18.023,11.094,20.454,-2.856,-14.482,-0.47207,-8.797,-1.4216,-9.0051,Kaggle Complete EEG Dataset s02
-2.4706,18.269,12.788,25.39,-1.8759,-12.776,2.0472,-7.3801,0.74393,-6.8485,Kaggle Complete EEG Dataset s02
-2.8834,17.415,12.989,27.009,-0.88677,-10.536,4.5865,-5.6674,2.6678,-4.4082,Kaggle Complete EEG Dataset s02
-4.0188,15.955,11.754,24.749,0.067278,-8.2162,6.7434,-4.056,4.155,-2.0324,Kaggle Complete EEG Dataset s02
-5.2264,14.38,9.5356,19.218,1.1123,-6.1822,8.4082,-2.6761,5.2916,0.1647,Kaggle Complete EEG Dataset s02
-5.7594,12.949,6.9164,11.842,2.3419,-4.7229,9.6521,-1.5512,6.2775,2.1578,Kaggle Complete EEG Dataset s02
-5.2157,11.679,4.3542,4.2792,3.6391,-4.0371,10.544,-0.77273,7.2287,3.8645,Kaggle Complete EEG Dataset s02
-3.761,10.504,2.0585,-2.1689,4.6738,-4.1775,11.067,-0.48663,8.0781,5.0999,Kaggle Complete EEG Dataset s02
-1.9443,9.4643,0.075176,-6.8415,5.0832,-4.9792,11.18,-0.73186,8.6321,5.7043,Kaggle Complete EEG Dataset s02
-0.41213,8.7004,-1.5925,-9.6711,4.6816,-6.0254,10.895,-1.3099,8.7075,5.6549,Kaggle Complete EEG Dataset s02
0.43343,8.3166,-2.8407,-10.911,3.6248,-6.7112,10.392,-1.7089,8.2947,5.1912,Kaggle Complete EEG Dataset s02
0.58037,8.256,-3.5066,-10.897,2.3549,-6.5006,9.9902,-1.2787,7.6032,4.7388,Kaggle Complete EEG Dataset s02
0.30386,8.223,-3.5122,-9.9728,1.3905,-5.2156,9.9731,0.4203,6.9499,4.6907,Kaggle Complete EEG Dataset s02
-0.024746,7.8043,-2.9366,-8.48,1.1058,-3.1055,10.462,3.3532,6.6245,5.2228,Kaggle Complete EEG Dataset s02
-0.11425,6.754,-1.9584,-6.7097,1.6192,-0.71806,11.361,6.9829,6.7872,6.2137,Kaggle Complete EEG Dataset s02
0.13288,5.1105,-0.78263,-4.865,2.7748,1.3803,12.371,10.432,7.401,7.3097,Kaggle Complete EEG Dataset s02
0.54564,3.0925,0.38305,-3.0722,4.1863,2.7859,13.084,12.798,8.2241,8.0509,Kaggle Complete EEG Dataset s02
0.7567,0.93307,1.3926,-1.38,5.4237,3.4307,13.153,13.499,8.936,8.0953,Kaggle Complete EEG Dataset s02
0.36664,-1.2502,2.1611,0.18911,6.1841,3.6016,12.44,12.483,9.265,7.3667,Kaggle Complete EEG Dataset s02
-0.84092,-3.4446,2.6397,1.5658,6.3843,3.7537,11.059,10.186,9.125,6.0515,Kaggle Complete EEG Dataset s02
-2.7431,-5.6334,2.7735,2.5956,6.149,4.2019,9.3283,7.2963,8.6118,4.5031,Kaggle Complete EEG Dataset s02
-4.9352,-7.7193,2.5326,3.088,5.6902,4.9006,7.6036,4.4198,7.9178,3.0422,Kaggle Complete EEG Dataset s02
-6.8948,-9.5134,1.9403,2.9424,5.156,5.4062,6.1214,1.8663,7.1892,1.7878,Kaggle Complete EEG Dataset s02
-8.2293,-10.878,1.0601,2.2801,4.5256,5.0808,4.9188,-0.40295,6.4163,0.61958,Kaggle Complete EEG Dataset s02
-8.8851,-11.891,-0.037488,1.4409,3.5845,3.4213,3.8561,-2.6216,5.4053,-0.75013,Kaggle Complete EEG Dataset s02
-9.1737,-12.874,-1.327,0.82369,2.0248,0.30012,2.7476,-4.9941,3.8894,-2.6013,Kaggle Complete EEG Dataset s02
-9.5651,-14.22,-2.8206,0.6347,-0.39545,-3.9282,1.5165,-7.5144,1.7011,-5.0341,Kaggle Complete EEG Dataset s02
-10.42,-16.142,-4.5173,0.68151,-3.6943,-8.5884,0.26973,-9.9511,-1.0878,-7.8964,Kaggle Complete EEG Dataset s02
-11.75,-18.423,-6.321,0.41624,-7.5833,-12.97,-0.70745,-11.946,-4.1208,-10.816,Kaggle Complete EEG Dataset s02
-13.169,-20.399,-7.9764,-0.75582,-11.501,-16.502,-1.0513,-13.158,-6.838,-13.309,Kaggle Complete EEG Dataset s02
-14.069,-21.276,-9.1008,-3.0826,-14.743,-18.779,-0.45923,-13.367,-8.6745,-14.931,Kaggle Complete EEG Dataset s02
-13.925,-20.52,-9.3719,-6.2468,-16.725,-19.614,1.1399,-12.532,-9.3218,-15.425,Kaggle Complete EEG Dataset s02
-12.615,-18.094,-8.7282,-9.4405,-17.236,-18.98,3.5037,-10.809,-8.8958,-14.839,Kaggle Complete EEG Dataset s02
-10.501,-14.475,-7.4376,-11.708,-16.521,-17.088,6.1499,-8.4661,-7.9004,-13.493,Kaggle Complete EEG Dataset s02
-8.2854,-10.404,-5.9897,-12.364,-15.182,-14.324,8.5194,-5.8076,-7.0102,-11.845,Kaggle Complete EEG Dataset s02
-6.649,-6.5809,-4.8675,-11.292,-13.911,-11.155,10.19,-3.1179,-6.7578,-10.31,Kaggle Complete EEG Dataset s02
-5.9317,-3.3931,-4.2841,-8.9203,-13.166,-8.0676,11.054,-0.56059,-7.2603,-9.0596,Kaggle Complete EEG Dataset s02
-6.0225,-0.89768,-4.0644,-5.9278,-12.984,-5.397,11.347,1.8255,-8.1684,-7.975,Kaggle Complete EEG Dataset s02
-6.4593,1.0304,-3.7375,-2.8555,-12.996,-3.2214,11.532,4.1025,-8.8312,-6.7307,Kaggle Complete EEG Dataset s02
-6.6797,2.582,-2.7637,0.14923,-12.624,-1.4647,12.111,6.3913,-8.5872,-4.9631,Kaggle Complete EEG Dataset s02
-6.2723,4.029,-0.79044,3.3186,-11.35,-0.0041652,13.45,8.8085,-7.0437,-2.448,Kaggle Complete EEG Dataset s02
-5.0955,5.7826,2.1991,6.9926,-8.9611,1.2539,15.664,11.418,-4.2201,0.81344,Kaggle Complete EEG Dataset s02
-3.2601,8.3736,5.927,11.303,-5.5998,2.3528,18.638,14.205,-0.48841,4.6146,Kaggle Complete EEG Dataset s02
-1.0039,12.336,9.9729,16.0,-1.6303,3.4167,22.144,17.103,3.6513,8.6908,Kaggle Complete EEG Dataset s02
1.3992,17.972,13.953,20.553,2.5538,4.7309,25.956,20.071,7.791,12.84,Kaggle Complete EEG Dataset s02
3.6541,25.067,17.619,24.362,6.6988,6.7661,29.908,23.138,11.744,17.019,Kaggle Complete EEG Dataset s02
5.4106,32.787,20.825,26.983,10.687,9.9341,33.839,26.377,15.457,21.253,Kaggle Complete EEG Dataset s02
6.2696,39.816,23.426,28.239,14.403,14.304,37.481,29.789,18.823,25.468,Kaggle Complete EEG Dataset s02
5.9329,44.766,25.195,28.168,17.603,19.445,40.39,33.156,21.55,29.36,Kaggle Complete EEG Dataset s02
4.346,46.619,25.826,26.921,19.868,24.48,42.008,36.001,23.153,32.382,Kaggle Complete EEG Dataset s02
1.7732,45.058,25.055,24.707,20.733,28.404,41.842,37.665,23.17,33.907,Kaggle Complete EEG Dataset s02
-1.227,40.547,22.823,21.765,19.901,30.479,39.705,37.548,21.419,33.499,Kaggle Complete EEG Dataset s02
-3.9934,34.094,19.373,18.382,17.434,30.492,35.863,35.374,18.176,31.131,Kaggle Complete EEG Dataset s02
-6.0011,26.931,15.231,14.901,13.839,28.742,31.012,31.351,14.156,27.242,Kaggle Complete EEG Dataset s02
-7.0377,20.186,11.083,11.631,9.8937,25.849,26.065,26.147,10.254,22.592,Kaggle Complete EEG Dataset s02
-7.2661,14.643,7.608,8.7351,6.4454,22.583,21.888,20.711,7.261,18.035,Kaggle Complete EEG Dataset s02
-7.1032,10.715,5.27,6.15,4.1135,19.624,19.016,15.941,5.5572,14.248,Kaggle Complete EEG Dataset s02
-7.0831,8.3901,4.1567,3.6082,3.0529,17.402,17.494,12.372,4.9961,11.511,Kaggle Complete EEG Dataset s02
-7.6669,7.3067,3.9928,0.85836,2.9684,16.147,16.949,10.025,5.038,9.7019,Kaggle Complete EEG Dataset s02
-9.0521,6.9101,4.275,-2.0562,3.2726,15.884,16.813,8.5068,5.0368,8.4463,Kaggle Complete EEG Dataset s02
-11.183,6.5979,4.4445,-4.65,3.3233,16.426,16.548,7.2281,4.4936,7.2996,Kaggle Complete EEG Dataset s02
-13.828,5.9387,4.082,-6.1462,2.624,17.377,15.816,5.6906,3.2086,5.9185,Kaggle Complete EEG Dataset s02
-16.66,4.7965,3.0769,-5.8082,0.98493,18.239,14.571,3.7172,1.3015,4.1914,Kaggle Complete EEG Dataset s02
-19.303,3.3147,1.6402,-3.36,-1.4496,18.615,13.0,1.4849,-0.91076,2.2351,Kaggle Complete EEG Dataset s02
-21.36,1.864,0.14991,0.72139,-4.313,18.273,11.41,-0.59562,-3.0703,0.29901,Kaggle Complete EEG Dataset s02
-22.428,0.85594,-1.0626,5.2917,-7.1401,17.21,10.1,-2.0864,-4.8877,-1.3254,Kaggle Complete EEG Dataset s02
-22.215,0.59336,-1.8457,8.983,-9.5096,15.697,9.267,-2.682,-6.2038,-2.396,Kaggle Complete EEG Dataset s02
-20.71,1.1516,-2.2796,10.746,-11.177,14.065,8.9388,-2.3336,-6.9983,-2.8167,Kaggle Complete EEG Dataset s02
-18.268,2.4021,-2.5484,10.294,-12.104,12.576,9.0016,-1.234,-7.368,-2.6495,Kaggle Complete EEG Dataset s02
-15.59,4.051,-2.8017,8.1803,-12.435,11.363,9.2441,0.2646,-7.4948,-2.0907,Kaggle Complete EEG Dataset s02
-13.571,5.6871,-3.0604,5.4512,-12.424,10.45,9.4595,1.7943,-7.5833,-1.3875,Kaggle Complete EEG Dataset s02
-13.05,6.8348,-3.22,3.1123,-12.307,9.83,9.5223,3.0983,-7.7975,-0.71972,Kaggle Complete EEG Dataset s02
-14.537,6.9762,-3.1977,1.6056,-12.268,9.5292,9.411,4.0558,-8.2246,-0.16474,Kaggle Complete EEG Dataset s02
-17.982,5.61,-3.0471,0.68498,-12.381,9.6731,9.1742,4.6553,-8.8408,0.30914,Kaggle Complete EEG Dataset s02
-22.721,2.538,-2.9656,-0.35531,-12.598,10.449,8.8946,4.9316,-9.4965,0.79063,Kaggle Complete EEG Dataset s02
-27.677,-1.9278,-3.1932,-2.181,-12.815,11.98,8.6065,4.8946,-10.0,1.3317,Kaggle Complete EEG Dataset s02
-31.686,-6.9114,-3.8725,-4.995,-12.937,14.158,8.2926,4.5112,-10.199,1.8854,Kaggle Complete EEG Dataset s02
-33.867,-11.183,-4.9467,-8.3777,-12.929,16.509,7.8989,3.7542,-10.047,2.3276,Kaggle Complete EEG Dataset s02
-33.893,-13.601,-6.1738,-11.469,-12.819,18.301,7.4096,2.6701,-9.6269,2.5126,Kaggle Complete EEG Dataset s02
-31.975,-13.597,-7.2234,-13.407,-12.662,18.867,6.8818,1.4168,-9.0873,2.3681,Kaggle Complete EEG Dataset s02
-28.73,-11.407,-7.8146,-13.772,-12.472,17.947,6.4681,0.26266,-8.5369,1.9639,Kaggle Complete EEG Dataset s02
-24.916,-7.8681,-7.8013,-12.761,-12.169,15.959,6.3625,-0.46328,-7.959,1.5483,Kaggle Complete EEG Dataset s02
-21.261,-4.0615,-7.1922,-11.095,-11.627,13.846,6.6878,-0.5314,-7.2424,1.4026,Kaggle Complete EEG Dataset s02
-18.373,-0.92889,-6.1202,-9.6676,-10.769,12.608,7.4039,0.068036,-6.2792,1.6902,Kaggle Complete EEG Dataset s02
-16.622,1.0891,-4.7616,-9.0695,-9.6305,12.772,8.3126,1.082,-5.0648,2.3681,Kaggle Complete EEG Dataset s02
-16.144,2.0642,-3.2947,-9.2792,-8.3879,14.091,9.1143,2.0571,-3.7631,3.1638,Kaggle Complete EEG Dataset s02
-16.816,2.3855,-1.8881,-9.7092,-7.3221,15.68,9.5109,2.493,-2.6803,3.71,Kaggle Complete EEG Dataset s02
-18.181,2.5747,-0.68558,-9.548,-6.6956,16.426,9.3169,2.0181,-2.1156,3.6948,Kaggle Complete EEG Dataset s02
-19.546,3.0209,0.19565,-8.2164,-6.6384,15.536,8.518,0.5254,-2.1969,2.9953,Kaggle Complete EEG Dataset s02
-20.185,3.9004,0.69762,-5.6781,-7.0998,12.882,7.2655,-1.7886,-2.8023,1.7169,Kaggle Complete EEG Dataset s02
-19.576,5.1583,0.84263,-2.4654,-7.8914,9.0236,5.8161,-4.4841,-3.6004,0.13429,Kaggle Complete EEG Dataset s02
-17.611,6.5263,0.74,0.66938,-8.7557,4.9837,4.4666,-6.9909,-4.1842,-1.3925,Kaggle Complete EEG Dataset s02
-14.641,7.6795,0.57937,3.2181,-9.4576,1.8414,3.488,-8.7619,-4.2417,-2.5329,Kaggle Complete EEG Dataset s02
