Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,event_text
-2.531,-23.219,1.7785,-20.99,-3.5982,0.16802,-0.13138,3.5489,2.9044,5.8951,Kaggle Complete EEG Dataset s04
-1.6615,-21.25,3.6094,-19.295,-1.5586,0.024204,1.8882,4.0654,4.7558,6.5432,Kaggle Complete EEG Dataset s04
-0.44482,-18.513,6.266,-16.979,0.94025,0.11521,4.3203,4.5965,7.2995,7.0315,Kaggle Complete EEG Dataset s04
1.0156,-15.214,9.6736,-14.199,3.821,0.46914,7.1047,5.0785,10.423,7.2651,Kaggle Complete EEG Dataset s04
2.5272,-11.761,13.51,-11.283,6.8777,1.0511,10.116,5.4732,13.817,7.1931,Kaggle Complete EEG Dataset s04
3.8599,-8.5885,17.323,-8.5768,9.8606,1.7826,13.204,5.8187,17.097,6.8488,Kaggle Complete EEG Dataset s04
4.8119,-6.0035,20.681,-6.3053,12.564,2.6084,16.208,6.2316,19.929,6.3518,Kaggle Complete EEG Dataset s04
5.238,-4.0676,23.32,-4.5227,14.888,3.541,19.0,6.859,22.13,5.8723,Kaggle Complete EEG Dataset s04
5.0743,-2.6336,25.173,-3.1396,16.831,4.6657,21.439,7.7939,23.677,5.5614,Kaggle Complete EEG Dataset s04
4.3336,-1.4731,26.326,-2.035,18.44,6.0769,23.411,9.0179,24.634,5.4999,Kaggle Complete EEG Dataset s04
3.0879,-0.45522,26.876,-1.1817,19.714,7.788,24.796,10.366,25.046,5.6703,Kaggle Complete EEG Dataset s04
1.4243,0.36048,26.822,-0.68686,20.564,9.6678,25.493,11.584,24.882,5.9654,Kaggle Complete EEG Dataset s04
-0.57368,0.76239,26.056,-0.72582,20.835,11.454,25.442,12.408,24.034,6.2481,Kaggle Complete EEG Dataset s04
-2.8387,0.55073,24.459,-1.4057,20.395,12.829,24.651,12.655,22.42,6.4045,Kaggle Complete EEG Dataset s04
-5.2778,-0.30778,22.024,-2.6584,19.238,13.547,23.218,12.299,20.084,6.4326,Kaggle Complete EEG Dataset s04
-7.7355,-1.5991,18.968,-4.2208,17.563,13.559,21.341,11.475,17.276,6.4431,Kaggle Complete EEG Dataset s04
-9.9691,-2.9333,15.741,-5.7013,15.766,13.06,19.297,10.455,14.441,6.6416,Kaggle Complete EEG Dataset s04
-11.678,-3.9154,12.878,-6.7553,14.322,12.422,17.391,9.5417,12.081,7.2511,Kaggle Complete EEG Dataset s04
-12.58,-4.3364,10.807,-7.2462,13.621,12.05,15.825,8.9524,10.59,8.4051,Kaggle Complete EEG Dataset s04
-12.514,-4.2603,9.6832,-7.2832,13.818,12.201,14.662,8.7505,10.102,10.06,Kaggle Complete EEG Dataset s04
-11.49,-3.9868,9.3418,-7.1761,14.746,12.89,13.798,8.8233,10.459,12.001,Kaggle Complete EEG Dataset s04
-9.6882,-3.9202,9.4037,-7.2793,15.988,13.869,13.002,8.9306,11.283,13.885,Kaggle Complete EEG Dataset s04
-7.4011,-4.3649,9.4624,-7.8482,17.018,14.74,12.003,8.7869,12.117,15.34,Kaggle Complete EEG Dataset s04
-4.9284,-5.4184,9.2576,-8.9391,17.408,15.12,10.611,8.1813,12.608,16.074,Kaggle Complete EEG Dataset s04
-2.502,-6.9357,8.7574,-10.416,16.963,14.78,8.7744,7.0227,12.598,15.942,Kaggle Complete EEG Dataset s04
-0.26023,-8.6171,8.1191,-12.027,15.747,13.687,6.6077,5.3604,12.139,14.946,Kaggle Complete EEG Dataset s04
1.7377,-10.132,7.5585,-13.519,14.003,11.986,4.3131,3.327,11.399,13.204,Kaggle Complete EEG Dataset s04
3.4536,-11.219,7.2282,-14.704,12.006,9.8992,2.0812,1.09,10.534,10.875,Kaggle Complete EEG Dataset s04
4.8293,-11.749,7.1457,-15.497,9.9327,7.6319,0.047166,-1.2107,9.5846,8.1258,Kaggle Complete EEG Dataset s04
5.7999,-11.713,7.2044,-15.884,7.8368,5.3207,-1.7745,-3.4642,8.4694,5.117,Kaggle Complete EEG Dataset s04
6.3083,-11.197,7.2378,-15.904,5.6881,3.0533,-3.4225,-5.5666,7.0536,2.0221,Kaggle Complete EEG Dataset s04
6.3385,-10.336,7.0948,-15.611,3.4743,0.9253,-4.9257,-7.4072,5.2514,-0.96386,Kaggle Complete EEG Dataset s04
5.9415,-9.2687,6.6915,-15.054,1.2799,-0.90274,-6.2648,-8.8495,3.1103,-3.6372,Kaggle Complete EEG Dataset s04
5.2298,-8.101,6.0246,-14.285,-0.71395,-2.205,-7.3506,-9.768,0.82351,-5.8099,Kaggle Complete EEG Dataset s04
4.3464,-6.9095,5.1322,-13.371,-2.3065,-2.7768,-8.0696,-10.088,-1.3358,-7.3714,Kaggle Complete EEG Dataset s04
3.4257,-5.7799,4.0762,-12.426,-3.3765,-2.5218,-8.3278,-9.8061,-3.1106,-8.2935,Kaggle Complete EEG Dataset s04
2.5388,-4.8405,2.8964,-11.618,-3.9519,-1.5196,-8.0938,-9.015,-4.3624,-8.6519,Kaggle Complete EEG Dataset s04
1.6785,-4.2579,1.6213,-11.146,-4.2142,-0.035345,-7.4037,-7.8728,-5.1004,-8.5886,Kaggle Complete EEG Dataset s04
0.773,-4.2032,0.27472,-11.203,-4.4271,1.5545,-6.3541,-6.5597,-5.474,-8.2813,Kaggle Complete EEG Dataset s04
-0.30202,-4.8025,-1.1401,-11.916,-4.8442,2.8702,-5.0922,-5.2356,-5.7054,-7.9071,Kaggle Complete EEG Dataset s04
-1.6441,-6.0819,-2.6105,-13.303,-5.5938,3.6848,-3.77,-3.9934,-5.9878,-7.5945,Kaggle Complete EEG Dataset s04
-3.2671,-7.9417,-4.1127,-15.243,-6.6356,3.9949,-2.5249,-2.8585,-6.4324,-7.4065,Kaggle Complete EEG Dataset s04
-5.0851,-10.153,-5.5974,-17.499,-7.7689,3.9971,-1.4464,-1.7982,-7.0447,-7.317,Kaggle Complete EEG Dataset s04
-6.931,-12.434,-6.9868,-19.773,-8.7174,3.996,-0.56087,-0.73787,-7.7152,-7.2151,Kaggle Complete EEG Dataset s04
-8.6027,-14.508,-8.1937,-21.789,-9.2119,4.278,0.1654,0.39885,-8.2746,-6.9428,Kaggle Complete EEG Dataset s04
-9.925,-16.184,-9.1432,-23.367,-9.094,4.9881,0.79997,1.652,-8.5571,-6.3579,Kaggle Complete EEG Dataset s04
-10.812,-17.414,-9.8324,-24.454,-8.3901,6.0746,1.3742,2.9687,-8.497,-5.42,Kaggle Complete EEG Dataset s04
-11.326,-18.244,-10.353,-25.136,-7.3237,7.315,1.8327,4.1873,-8.1908,-4.2326,Kaggle Complete EEG Dataset s04
-11.677,-18.843,-10.876,-25.58,-6.2731,8.3903,2.0185,5.0567,-7.9011,-3.0505,Kaggle Complete EEG Dataset s04
-12.176,-19.392,-11.612,-25.989,-5.6625,8.9891,1.7096,5.2858,-7.9849,-2.1951,Kaggle Complete EEG Dataset s04
-13.148,-20.08,-12.729,-26.548,-5.8578,8.8948,0.73,4.6584,-8.7685,-1.9492,Kaggle Complete EEG Dataset s04
-14.822,-21.026,-14.277,-27.38,-7.028,8.0397,-0.96864,3.0961,-10.405,-2.441,Kaggle Complete EEG Dataset s04
-17.259,-22.277,-16.159,-28.504,-9.1099,6.515,-3.2657,0.7044,-12.819,-3.6214,Kaggle Complete EEG Dataset s04
-20.312,-23.775,-18.156,-29.852,-11.816,4.5196,-5.9126,-2.2602,-15.729,-5.2918,Kaggle Complete EEG Dataset s04
-23.64,-25.381,-20.006,-31.292,-14.725,2.305,-8.6125,-5.4593,-18.747,-7.1817,Kaggle Complete EEG Dataset s04
-26.81,-26.91,-21.451,-32.65,-17.398,0.10285,-11.083,-8.5403,-21.484,-9.0295,Kaggle Complete EEG Dataset s04
-29.411,-28.182,-22.328,-33.764,-19.519,-1.9252,-13.127,-11.207,-23.665,-10.642,Kaggle Complete EEG Dataset s04
-31.171,-29.057,-22.563,-34.512,-20.951,-3.7173,-14.623,-13.262,-25.143,-11.929,Kaggle Complete EEG Dataset s04
-32.019,-29.469,-22.175,-34.83,-21.745,-5.3105,-15.535,-14.639,-25.882,-12.883,Kaggle Complete EEG Dataset s04
-32.074,-29.409,-21.259,-34.719,-22.071,-6.8105,-15.897,-15.392,-25.922,-13.565,Kaggle Complete EEG Dataset s04
-31.581,-28.907,-19.973,-34.222,-22.12,-8.3486,-15.817,-15.686,-25.328,-14.069,Kaggle Complete EEG Dataset s04
-30.801,-27.999,-18.491,-33.4,-22.013,-10.02,-15.472,-15.743,-24.182,-14.489,Kaggle Complete EEG Dataset s04
-29.929,-26.71,-16.999,-32.307,-21.77,-11.832,-15.067,-15.797,-22.595,-14.914,Kaggle Complete EEG Dataset s04
-29.051,-25.06,-15.638,-30.986,-21.344,-13.701,-14.797,-16.043,-20.707,-15.411,Kaggle Complete EEG Dataset s04
-28.164,-23.107,-14.471,-29.5,-20.679,-15.469,-14.789,-16.603,-18.685,-16.027,Kaggle Complete EEG Dataset s04
-27.206,-20.976,-13.475,-27.931,-19.758,-16.927,-15.074,-17.512,-16.68,-16.784,Kaggle Complete EEG Dataset s04
-26.083,-18.838,-12.565,-26.385,-18.592,-17.865,-15.588,-18.72,-14.811,-17.662,Kaggle Complete EEG Dataset s04
-24.743,-16.864,-11.654,-24.953,-17.217,-18.137,-16.225,-20.109,-13.151,-18.614,Kaggle Complete EEG Dataset s04
-23.213,-15.162,-10.698,-23.667,-15.667,-17.7,-16.884,-21.519,-11.742,-19.554,Kaggle Complete EEG Dataset s04
-21.605,-13.713,-9.7324,-22.481,-13.972,-16.615,-17.489,-22.745,-10.591,-20.367,Kaggle Complete EEG Dataset s04
-20.088,-12.384,-8.8542,-21.253,-12.16,-15.036,-17.977,-23.556,-9.6595,-20.905,Kaggle Complete EEG Dataset s04
-18.831,-10.948,-8.1492,-19.808,-10.282,-13.17,-18.257,-23.741,-8.8632,-21.01,Kaggle Complete EEG Dataset s04
-17.939,-9.2116,-7.6363,-18.014,-8.4411,-11.224,-18.228,-23.139,-8.1034,-20.568,Kaggle Complete EEG Dataset s04
-17.422,-7.0903,-7.2695,-15.857,-6.7606,-9.3711,-17.813,-21.715,-7.3016,-19.53,Kaggle Complete EEG Dataset s04
-17.191,-4.6812,-6.9583,-13.474,-5.3668,-7.7385,-17.012,-19.566,-6.447,-17.951,Kaggle Complete EEG Dataset s04
-17.096,-2.2198,-6.6264,-11.1,-4.3285,-6.3959,-15.916,-16.901,-5.6033,-15.966,Kaggle Complete EEG Dataset s04
-16.995,0.010893,-6.2437,-8.9684,-3.6299,-5.3712,-14.688,-13.982,-4.8653,-13.733,Kaggle Complete EEG Dataset s04
-16.768,1.823,-5.815,-7.2014,-3.1583,-4.6408,-13.467,-11.034,-4.2932,-11.39,Kaggle Complete EEG Dataset s04
-16.33,3.2,-5.3354,-5.7559,-2.7236,-4.1218,-12.309,-8.1966,-3.8413,-9.0102,Kaggle Complete EEG Dataset s04
-15.597,4.2725,-4.7383,-4.4662,-2.113,-3.6824,-11.156,-5.5303,-3.3584,-6.6073,Kaggle Complete EEG Dataset s04
-14.462,5.2452,-3.9015,-3.1571,-1.1609,-3.1577,-9.8624,-3.0495,-2.6313,-4.187,Kaggle Complete EEG Dataset s04
-12.831,6.2559,-2.6995,-1.7583,0.1765,-2.4027,-8.3085,-0.78697,-1.5016,-1.8017,Kaggle Complete EEG Dataset s04
-10.711,7.3095,-1.1004,-0.36542,1.7726,-1.3825,-6.5037,1.1536,0.019927,0.39564,Kaggle Complete EEG Dataset s04
-8.2637,8.2702,0.76221,0.78593,3.3265,-0.2241,-4.6675,2.5832,1.7054,2.1468,Kaggle Complete EEG Dataset s04
-5.8165,8.9432,2.6074,1.4347,4.4545,0.80733,-3.1619,3.2797,3.1632,3.1498,Kaggle Complete EEG Dataset s04
-3.7512,9.2048,4.0762,1.4522,4.8223,1.3803,-2.3898,3.0469,3.9795,3.1585,Kaggle Complete EEG Dataset s04
-2.3662,9.0907,4.8813,0.93009,4.2838,1.2163,-2.6214,1.8047,3.8884,2.0836,Kaggle Complete EEG Dataset s04
-1.7207,8.8148,4.94,0.17616,2.9886,0.21296,-3.8834,-0.36139,2.8953,0.037319,Kaggle Complete EEG Dataset s04
-1.6011,8.6959,4.4335,-0.3888,1.3626,-1.4814,-5.8957,-3.195,1.3009,-2.6694,Kaggle Complete EEG Dataset s04
-1.6058,9.0384,3.7412,-0.40048,0.0022842,-3.4836,-8.1734,-6.3105,-0.401,-5.6132,Kaggle Complete EEG Dataset s04
-1.3318,9.9896,3.2981,0.32227,-0.52389,-5.2734,-10.171,-9.2823,-1.6856,-8.355,Kaggle Complete EEG Dataset s04
-0.56323,11.502,3.414,1.7347,0.15714,-6.3543,-11.46,-11.734,-2.1886,-10.544,Kaggle Complete EEG Dataset s04
0.63949,13.367,4.154,3.6244,2.1105,-6.406,-11.846,-13.404,-1.8241,-11.958,Kaggle Complete EEG Dataset s04
1.9769,15.3,5.3116,5.6952,5.0916,-5.3745,-11.399,-14.164,-0.79641,-12.516,Kaggle Complete EEG Dataset s04
3.0461,17.029,6.501,7.6823,8.634,-3.4521,-10.393,-14.02,0.48094,-12.251,Kaggle Complete EEG Dataset s04
3.5325,18.375,7.2965,9.3928,12.201,-0.97352,-9.1723,-13.069,1.5487,-11.262,Kaggle Complete EEG Dataset s04
3.3189,19.262,7.4077,10.729,15.314,1.7039,-8.0262,-11.459,2.0553,-9.697,Kaggle Complete EEG Dataset s04
2.4993,19.7,6.7598,11.653,17.623,4.3095,-7.1286,-9.3606,1.8421,-7.735,Kaggle Complete EEG Dataset s04
1.3024,19.754,5.5053,12.159,18.93,6.687,-6.5303,-6.9453,0.95106,-5.5833,Kaggle Complete EEG Dataset s04
-0.0083072,19.5,3.9444,12.255,19.186,8.7464,-6.2069,-4.3826,-0.4338,-3.458,Kaggle Complete EEG Dataset s04
-1.2064,19.0,2.4057,11.98,18.447,10.431,-6.1128,-1.8237,-2.081,-1.5452,Kaggle Complete EEG Dataset s04
-2.1293,18.327,1.1354,11.425,16.891,11.692,-6.1973,0.62619,-3.7793,0.037319,Kaggle Complete EEG Dataset s04
-2.6947,17.559,0.24932,10.725,14.783,12.506,-6.4144,2.9124,-5.3646,1.2739,Kaggle Complete EEG Dataset s04
-2.8538,16.81,-0.24929,10.075,12.444,12.899,-6.6847,5.0185,-6.7185,2.2171,Kaggle Complete EEG Dataset s04
-2.6518,16.213,-0.43984,9.6655,10.181,12.938,-6.9187,6.9154,-7.748,2.9214,Kaggle Complete EEG Dataset s04
-2.2118,15.89,-0.4065,9.6382,8.2187,12.714,-7.0321,8.5177,-8.3785,3.4009,Kaggle Complete EEG Dataset s04
-1.7346,15.904,-0.22071,10.038,6.6507,12.292,-7.0056,9.6617,-8.5626,3.5836,Kaggle Complete EEG Dataset s04
-1.4444,16.244,0.060353,10.797,5.4189,11.685,-6.9332,10.131,-8.3257,3.3412,Kaggle Complete EEG Dataset s04
-1.5198,16.829,0.38111,11.777,4.3683,10.85,-7.0104,9.7345,-7.7626,2.5561,Kaggle Complete EEG Dataset s04
-1.997,17.552,0.68123,12.816,3.33,9.7633,-7.4568,8.3959,-7.0337,1.2159,Kaggle Complete EEG Dataset s04
-2.7516,18.311,0.90513,13.788,2.2337,8.4622,-8.4099,6.2388,-6.2866,-0.54055,Kaggle Complete EEG Dataset s04
-3.5422,19.05,1.0226,14.655,1.1444,7.0431,-9.8383,3.5489,-5.6215,-2.4604,Kaggle Complete EEG Dataset s04
-4.1203,19.771,1.0623,15.469,0.22578,5.6308,-11.544,0.68803,-5.0494,-4.2642,Kaggle Complete EEG Dataset s04
-4.334,20.522,1.1084,16.338,-0.318,4.3095,-13.233,-2.0164,-4.5027,-5.7502,Kaggle Complete EEG Dataset s04
-4.1912,21.362,1.2783,17.359,-0.35495,3.0837,-14.618,-4.3717,-3.8923,-6.8568,Kaggle Complete EEG Dataset s04
-3.8475,22.301,1.6673,18.549,0.11667,1.9062,-15.545,-6.3432,-3.1689,-7.6437,Kaggle Complete EEG Dataset s04
-3.5039,23.286,2.3073,19.817,0.96488,0.74778,-16.003,-7.9838,-2.3598,-8.211,Kaggle Complete EEG Dataset s04
-3.3425,24.204,3.1155,20.974,1.9609,-0.37241,-16.131,-9.3678,-1.5963,-8.629,Kaggle Complete EEG Dataset s04
-3.4633,24.927,3.8999,21.814,2.8584,-1.3847,-16.124,-10.519,-1.0697,-8.903,Kaggle Complete EEG Dataset s04
-3.8638,25.35,4.4065,22.178,3.4462,-2.2274,-16.172,-11.418,-0.97498,-9.0102,Kaggle Complete EEG Dataset s04
-4.4582,25.421,4.3874,22.015,3.5799,-2.887,-16.401,-12.047,-1.4415,-8.9522,Kaggle Complete EEG Dataset s04
-5.1129,25.162,3.6967,21.378,3.1998,-3.4184,-16.845,-12.429,-2.4819,-8.7836,Kaggle Complete EEG Dataset s04
-5.6713,24.634,2.3628,20.4,2.3199,-3.8881,-17.434,-12.603,-3.9761,-8.5869,Kaggle Complete EEG Dataset s04
-5.9836,23.926,0.59866,19.231,1.0494,-4.2914,-17.991,-12.569,-5.689,-8.3972,Kaggle Complete EEG Dataset s04
-5.9384,23.129,-1.2624,18.017,-0.42534,-4.5251,-18.281,-12.232,-7.3107,-8.1513,Kaggle Complete EEG Dataset s04
-5.4868,22.311,-2.8916,16.868,-1.8578,-4.4307,-18.056,-11.408,-8.5589,-7.6911,Kaggle Complete EEG Dataset s04
-4.6973,21.488,-4.0841,15.853,-3.0034,-3.8746,-17.144,-9.8789,-9.244,-6.8216,Kaggle Complete EEG Dataset s04
-3.7802,20.618,-4.8574,14.988,-3.7056,-2.8645,-15.525,-7.5273,-9.3424,-5.427,Kaggle Complete EEG Dataset s04
-3.072,19.614,-5.4132,14.249,-3.9643,-1.5892,-13.383,-4.4481,-9.0345,-3.5546,Kaggle Complete EEG Dataset s04
-2.9478,18.401,-6.0547,13.579,-3.9572,-0.37803,-11.078,-0.96703,-8.6245,-1.4399,Kaggle Complete EEG Dataset s04
-3.7001,16.927,-7.0265,12.897,-3.9731,0.43655,-9.0396,2.434,-8.4368,0.58182,Kaggle Complete EEG Dataset s04
-5.4159,15.231,-8.3858,12.138,-4.2775,0.66014,-7.6353,5.2822,-8.6755,2.1942,Kaggle Complete EEG Dataset s04
-7.9282,13.452,-9.961,11.308,-4.9973,0.30397,-7.0659,7.2537,-9.368,3.206,Kaggle Complete EEG Dataset s04
-10.829,11.847,-11.414,10.521,-6.0478,-0.41511,-7.2975,8.274,-10.343,3.6187,Kaggle Complete EEG Dataset s04
-13.583,10.734,-12.367,10.001,-7.1459,-1.1758,-8.0889,8.5032,-11.307,3.5941,Kaggle Complete EEG Dataset s04
-15.664,10.403,-12.54,10.006,-7.9115,-1.6937,-9.0734,8.2522,-11.941,3.3886,Kaggle Complete EEG Dataset s04
-16.686,11.027,-11.835,10.753,-7.9924,-1.805,-9.8576,7.8594,-12.003,3.2692,Kaggle Complete EEG Dataset s04
-16.478,12.579,-10.328,12.29,-7.1688,-1.4814,-10.111,7.5865,-11.365,3.4396,Kaggle Complete EEG Dataset s04
-15.103,14.789,-8.2413,14.442,-5.4073,-0.78926,-9.6597,7.5429,-10.057,3.9806,Kaggle Complete EEG Dataset s04
-12.813,17.188,-5.8578,16.825,-2.8486,0.17589,-8.5112,7.692,-8.2109,4.8693,Kaggle Complete EEG Dataset s04
-9.9587,19.243,-3.449,18.952,0.25745,1.3568,-6.8198,7.903,-6.0188,6.0058,Kaggle Complete EEG Dataset s04
-6.8961,20.518,-1.2386,20.415,3.6327,2.741,-4.8292,8.0267,-3.67,7.2651,Kaggle Complete EEG Dataset s04
-3.9381,20.803,0.61454,20.992,6.9869,4.3174,-2.7976,7.9612,-1.334,8.5456,Kaggle Complete EEG Dataset s04
-1.3422,20.147,2.0103,20.717,10.049,6.0151,-0.93245,7.6866,0.83626,9.7681,Kaggle Complete EEG Dataset s04
0.69638,18.827,2.9059,19.841,12.576,7.6824,0.62866,7.2483,2.704,10.873,Kaggle Complete EEG Dataset s04
2.0814,17.233,3.3188,18.722,14.378,9.1206,1.811,6.7154,4.149,11.809,Kaggle Complete EEG Dataset s04
2.8197,15.733,3.3108,17.709,15.328,10.141,2.5831,6.1297,5.0892,12.512,Kaggle Complete EEG Dataset s04
3.0415,14.57,3.0028,17.039,15.416,10.639,2.9185,5.4859,5.4901,12.898,Kaggle Complete EEG Dataset s04
2.9985,13.837,2.5423,16.8,14.756,10.633,2.8026,4.7384,5.3753,12.896,Kaggle Complete EEG Dataset s04
2.9997,13.54,2.0992,16.983,13.575,10.253,2.2597,3.8563,4.8323,12.487,Kaggle Complete EEG Dataset s04
3.3317,13.635,1.8229,17.542,12.162,9.6667,1.3646,2.8705,4.0105,11.707,Kaggle Complete EEG Dataset s04
4.1606,14.063,1.8229,18.418,10.797,8.9993,0.27397,1.8811,3.0921,10.666,Kaggle Complete EEG Dataset s04
5.4713,14.77,2.1675,19.544,9.674,8.2858,-0.82387,1.0336,2.2703,9.5116,Kaggle Complete EEG Dataset s04
7.0722,15.688,2.8837,20.84,8.8663,7.497,-1.7504,0.47342,1.7054,8.391,Kaggle Complete EEG Dataset s04
8.679,16.736,3.9825,22.206,8.3313,6.615,-2.3874,0.28245,1.5086,7.4127,Kaggle Complete EEG Dataset s04
10.03,17.804,5.4386,23.519,7.953,5.7083,-2.7131,0.45887,1.7237,6.6416,Kaggle Complete EEG Dataset s04
10.996,18.794,7.2155,24.664,7.6204,4.9656,-2.7638,0.94266,2.3359,6.1094,Kaggle Complete EEG Dataset s04
11.61,19.635,9.237,25.576,7.2667,4.6151,-2.6142,1.6247,3.2598,5.8073,Kaggle Complete EEG Dataset s04
12.02,20.304,11.382,26.242,6.8777,4.8106,-2.3343,2.3904,4.3385,5.7019,Kaggle Complete EEG Dataset s04
12.397,20.82,13.481,26.719,6.4712,5.5308,-1.9796,3.1324,5.3662,5.7194,Kaggle Complete EEG Dataset s04
12.839,21.215,15.331,27.08,6.0419,6.542,-1.6056,3.7672,6.1315,5.7704,Kaggle Complete EEG Dataset s04
13.342,21.509,16.741,27.382,5.5526,7.4858,-1.2485,4.2491,6.485,5.7774,Kaggle Complete EEG Dataset s04
13.847,21.723,17.597,27.653,4.9666,8.0577,-0.93486,4.5765,6.4049,5.7089,Kaggle Complete EEG Dataset s04
14.293,21.852,17.891,27.855,4.2733,8.1408,-0.68393,4.7729,5.9967,5.5684,Kaggle Complete EEG Dataset s04
14.662,21.857,17.71,27.898,3.5201,7.8487,-0.50538,4.8511,5.4373,5.3611,Kaggle Complete EEG Dataset s04
14.976,21.674,17.207,27.655,2.8003,7.4465,-0.4161,4.7948,4.9016,5.0643,Kaggle Complete EEG Dataset s04
15.242,21.207,16.511,27.008,2.2214,7.1881,-0.44988,4.5238,4.477,4.6094,Kaggle Complete EEG Dataset s04
15.395,20.38,15.703,25.911,1.8553,7.1813,-0.64291,3.9418,4.149,3.9068,Kaggle Complete EEG Dataset s04
15.288,19.162,14.793,24.405,1.7005,7.3532,-1.0217,2.9797,3.8301,2.8951,Kaggle Complete EEG Dataset s04
14.731,17.609,13.758,22.642,1.6882,7.5139,-1.5791,1.6411,3.4183,1.59,Kaggle Complete EEG Dataset s04
13.608,15.904,12.581,20.859,1.7357,7.4914,-2.2619,0.029644,2.8808,0.098795,Kaggle Complete EEG Dataset s04
11.976,14.306,11.316,19.342,1.8008,7.2409,-2.9641,-1.6727,2.2685,-1.3942,Kaggle Complete EEG Dataset s04
10.086,13.076,10.077,18.305,1.9187,6.8487,-3.5866,-3.2878,1.689,-2.7098,Kaggle Complete EEG Dataset s04
8.3249,12.358,9.0273,17.826,2.1703,6.4622,-4.0764,-4.7155,1.2317,-3.7268,Kaggle Complete EEG Dataset s04
7.0804,12.142,8.3033,17.803,2.642,6.2004,-4.4552,-5.9413,0.91462,-4.4083,Kaggle Complete EEG Dataset s04
6.6032,12.263,7.9714,18.009,3.3687,6.1094,-4.8027,-7.0107,0.67409,-4.7754,Kaggle Complete EEG Dataset s04
6.9283,12.487,8.0015,18.177,4.312,6.1589,-5.2128,-7.9565,0.41716,-4.8544,Kaggle Complete EEG Dataset s04
7.8802,12.622,8.2937,18.105,5.3872,6.3151,-5.7316,-8.744,0.087348,-4.6331,Kaggle Complete EEG Dataset s04
9.1457,12.608,8.7383,17.729,6.5346,6.5937,-6.3034,-9.246,-0.27162,-4.057,Kaggle Complete EEG Dataset s04
10.397,12.522,9.2735,17.139,7.7506,7.0656,-6.8029,-9.306,-0.52126,-3.0786,Kaggle Complete EEG Dataset s04
11.393,12.527,9.8975,16.535,9.0916,7.8218,-7.078,-8.804,-0.48846,-1.7033,Kaggle Complete EEG Dataset s04
12.028,12.748,10.644,16.12,10.626,8.9037,-7.0394,-7.7382,-0.065716,-0.03294,Kaggle Complete EEG Dataset s04
12.314,13.2,11.514,16.009,12.34,10.234,-6.6967,-6.2323,0.70871,1.7499,Kaggle Complete EEG Dataset s04
12.302,13.757,12.418,16.182,14.098,11.616,-6.1635,-4.5081,1.6453,3.4185,Kaggle Complete EEG Dataset s04
12.027,14.208,13.164,16.503,15.641,12.809,-5.6037,-2.7894,2.4489,4.7868,Kaggle Complete EEG Dataset s04
11.487,14.356,13.521,16.78,16.673,13.623,-5.1622,-1.2271,2.8625,5.7563,Kaggle Complete EEG Dataset s04
10.672,14.087,13.307,16.835,16.944,13.989,-4.8895,0.14423,2.7696,6.3325,Kaggle Complete EEG Dataset s04
9.6158,13.455,12.506,16.593,16.366,13.999,-4.7279,1.3901,2.2721,6.6117,Kaggle Complete EEG Dataset s04
8.4062,12.637,11.322,16.088,15.008,13.85,-4.5324,2.6305,1.6453,6.7277,Kaggle Complete EEG Dataset s04
7.186,11.854,10.123,15.428,13.079,13.74,-4.1271,3.9581,1.2135,6.7909,Kaggle Complete EEG Dataset s04
6.0959,11.298,9.3227,14.748,10.832,13.772,-3.4032,5.3786,1.208,6.8453,Kaggle Complete EEG Dataset s04
5.2113,11.06,9.2147,14.173,8.4985,13.909,-2.3536,6.7808,1.6617,6.8524,Kaggle Complete EEG Dataset s04
4.517,11.155,9.8658,13.797,6.2495,13.979,-1.1207,7.9376,2.3997,6.7154,Kaggle Complete EEG Dataset s04
3.9447,11.533,11.108,13.683,4.2152,13.763,0.068881,8.585,3.134,6.3061,Kaggle Complete EEG Dataset s04
3.4397,12.123,12.629,13.836,2.5012,13.097,0.98335,8.5123,3.6187,5.5702,Kaggle Complete EEG Dataset s04
3.0403,12.87,14.118,14.232,1.25,11.937,1.4925,7.6575,3.7791,4.5303,Kaggle Complete EEG Dataset s04
2.9056,13.749,15.395,14.83,0.61645,10.367,1.6203,6.1497,3.7481,3.3026,Kaggle Complete EEG Dataset s04
3.2864,14.763,16.452,15.59,0.72379,8.5543,1.519,4.251,3.7809,2.0485,Kaggle Complete EEG Dataset s04
4.416,15.906,17.405,16.447,1.5896,6.6971,1.4008,2.2903,4.1107,0.90852,Kaggle Complete EEG Dataset s04
6.3896,17.129,18.364,17.324,3.0766,4.9735,1.437,0.55708,4.8013,-0.041722,Kaggle Complete EEG Dataset s04
9.0899,18.327,19.338,18.117,4.9015,3.5353,1.6951,-0.76333,5.7033,-0.80227,Kaggle Complete EEG Dataset s04
12.2,19.357,20.202,18.73,6.6912,2.4949,2.1343,-1.6127,6.5124,-1.4311,Kaggle Complete EEG Dataset s04
15.28,20.09,20.745,19.098,8.0779,1.9208,2.6313,-2.0546,6.895,-2.0142,Kaggle Complete EEG Dataset s04
17.888,20.451,20.759,19.202,8.7977,1.8006,3.0512,-2.2201,6.6272,-2.6307,Kaggle Complete EEG Dataset s04
19.664,20.423,20.111,19.056,8.7308,2.0095,3.2659,-2.2765,5.6559,-3.3491,Kaggle Complete EEG Dataset s04
