Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,event_text
-6.5833,-4.1764,2.002,-2.6077,1.1868,2.4859,3.0461,3.3414,-1.1196,0.33221,Kaggle Complete EEG Dataset s03
-7.6073,-4.0056,2.043,-2.1414,1.5865,3.8326,3.8375,3.6809,-1.445,1.9908,Kaggle Complete EEG Dataset s03
-8.4451,-4.2438,1.8354,-1.863,1.8091,4.9082,4.4275,3.8608,-1.7765,3.6162,Kaggle Complete EEG Dataset s03
-9.0464,-4.9005,1.369,-1.846,1.7964,5.6118,4.7236,3.8986,-2.1537,5.0858,Kaggle Complete EEG Dataset s03
-9.4175,-5.8844,0.67097,-2.099,1.5176,5.907,4.6609,3.8121,-2.599,6.299,Kaggle Complete EEG Dataset s03
-9.61,-7.0126,-0.20723,-2.5809,0.98433,5.8326,4.2162,3.6214,-3.1095,7.194,Kaggle Complete EEG Dataset s03
-9.7069,-8.1072,-1.1961,-3.2225,0.26235,5.494,3.4061,3.3441,-3.6443,7.7578,Kaggle Complete EEG Dataset s03
-9.7912,-9.0334,-2.2225,-3.9672,-0.53277,5.0422,2.2921,3.0019,-4.1263,8.0174,Kaggle Complete EEG Dataset s03
-9.9119,-9.7406,-3.2034,-4.7798,-1.259,4.6401,0.97237,2.6083,-4.4669,8.0302,Kaggle Complete EEG Dataset s03
-10.067,-10.275,-4.0816,-5.6475,-1.7827,4.4246,-0.43655,2.1687,-4.5828,7.8678,Kaggle Complete EEG Dataset s03
-10.203,-10.722,-4.8127,-6.564,-2.0159,4.4626,-1.8201,1.6601,-4.4405,7.5891,Kaggle Complete EEG Dataset s03
-10.226,-11.182,-5.3818,-7.5137,-1.946,4.7315,-3.0948,1.0285,-4.0632,7.2239,Kaggle Complete EEG Dataset s03
-10.055,-11.72,-5.806,-8.4605,-1.6396,5.1127,-4.2219,0.19256,-3.5436,6.771,Kaggle Complete EEG Dataset s03
-9.6452,-12.341,-6.1334,-9.3565,-1.2251,5.4242,-5.2126,-0.95714,-3.0139,6.1943,Kaggle Complete EEG Dataset s03
-9.0175,-12.995,-6.4231,-10.149,-0.854,5.4576,-6.1184,-2.5207,-2.6214,5.4425,Kaggle Complete EEG Dataset s03
-8.2514,-13.599,-6.7356,-10.802,-0.65681,5.0422,-7.0034,-4.5658,-2.4943,4.4589,Kaggle Complete EEG Dataset s03
-7.4551,-14.066,-7.1108,-11.301,-0.71724,4.0961,-7.9181,-7.0992,-2.7139,3.2093,Kaggle Complete EEG Dataset s03
-6.7279,-14.343,-7.5659,-11.66,-1.0448,2.6479,-8.8768,-10.053,-3.2996,1.6885,Kaggle Complete EEG Dataset s03
-6.1279,-14.427,-8.0871,-11.909,-1.5866,0.84162,-9.8543,-13.287,-4.2127,-0.077889,Kaggle Complete EEG Dataset s03
-5.6637,-14.364,-8.6402,-12.085,-2.2481,-1.1025,-10.787,-16.605,-5.3708,-2.0312,Kaggle Complete EEG Dataset s03
-5.3051,-14.225,-9.1809,-12.213,-2.9181,-2.9452,-11.598,-19.785,-6.6662,-4.0999,Kaggle Complete EEG Dataset s03
-5.0221,-14.09,-9.6656,-12.299,-3.4938,-4.4864,-12.221,-22.628,-7.9921,-6.2155,Kaggle Complete EEG Dataset s03
-4.7994,-14.011,-10.054,-12.337,-3.902,-5.6069,-12.612,-24.955,-9.2468,-8.3184,Kaggle Complete EEG Dataset s03
-4.6422,-14.001,-10.316,-12.307,-4.0949,-6.2787,-12.761,-26.647,-10.347,-10.37,Kaggle Complete EEG Dataset s03
-4.5604,-14.025,-10.419,-12.193,-4.043,-6.5437,-12.681,-27.644,-11.223,-12.332,Kaggle Complete EEG Dataset s03
-4.5377,-14.03,-10.335,-11.991,-3.7217,-6.4802,-12.399,-27.937,-11.814,-14.164,Kaggle Complete EEG Dataset s03
-4.5164,-13.946,-10.036,-11.715,-3.1047,-6.1594,-11.936,-27.568,-12.067,-15.818,Kaggle Complete EEG Dataset s03
-4.4069,-13.72,-9.5036,-11.384,-2.1707,-5.6294,-11.308,-26.62,-11.946,-17.227,Kaggle Complete EEG Dataset s03
-4.1138,-13.332,-8.7452,-11.024,-0.92185,-4.9103,-10.532,-25.213,-11.445,-18.334,Kaggle Complete EEG Dataset s03
-3.5766,-12.801,-7.8008,-10.651,0.60055,-4.0192,-9.6286,-23.502,-10.596,-19.094,Kaggle Complete EEG Dataset s03
-2.7992,-12.18,-6.7527,-10.265,2.3021,-2.9855,-8.6325,-21.654,-9.4766,-19.504,Kaggle Complete EEG Dataset s03
-1.8469,-11.535,-5.7148,-9.8596,4.0471,-1.8697,-7.5989,-19.837,-8.2016,-19.606,Kaggle Complete EEG Dataset s03
-0.8153,-10.939,-4.8149,-9.4257,5.6787,-0.7492,-6.5796,-18.184,-6.8991,-19.469,Kaggle Complete EEG Dataset s03
0.20997,-10.448,-4.1591,-8.9728,7.0633,0.29301,-5.6187,-16.778,-5.6698,-19.175,Kaggle Complete EEG Dataset s03
1.1874,-10.094,-3.8101,-8.5326,8.1224,1.1903,-4.7282,-15.634,-4.5676,-18.788,Kaggle Complete EEG Dataset s03
2.1297,-9.8898,-3.7645,-8.1546,8.8507,1.9109,-3.8818,-14.708,-3.5853,-18.334,Kaggle Complete EEG Dataset s03
3.0782,-9.82,-3.9573,-7.8966,9.3056,2.4572,-3.0221,-13.912,-2.6641,-17.804,Kaggle Complete EEG Dataset s03
4.0632,-9.8657,-4.2823,-7.7935,9.5759,2.8524,-2.0843,-13.155,-1.7276,-17.163,Kaggle Complete EEG Dataset s03
5.0734,-10.008,-4.6325,-7.8415,9.7455,3.1314,-1.0254,-12.37,-0.71696,-16.398,Kaggle Complete EEG Dataset s03
6.0433,-10.231,-4.9221,-7.9906,9.8579,3.3212,0.15454,-11.542,0.3761,-15.502,Kaggle Complete EEG Dataset s03
6.8686,-10.525,-5.1172,-8.156,9.9088,3.4444,1.3972,-10.716,1.4986,-14.524,Kaggle Complete EEG Dataset s03
7.4448,-10.895,-5.2312,-8.2429,9.8547,3.5134,2.597,-9.9762,2.5581,-13.545,Kaggle Complete EEG Dataset s03
7.7026,-11.34,-5.3099,-8.1758,9.6406,3.5452,3.624,-9.4338,3.4478,-12.653,Kaggle Complete EEG Dataset s03
7.6322,-11.865,-5.4114,-7.9228,9.2229,3.5552,4.3571,-9.1863,4.0864,-11.923,Kaggle Complete EEG Dataset s03
7.2724,-12.449,-5.5859,-7.4988,8.5825,3.5591,4.7137,-9.2931,4.4341,-11.386,Kaggle Complete EEG Dataset s03
6.6925,-13.068,-5.8654,-6.9547,7.7217,3.563,4.6686,-9.7543,4.4951,-11.029,Kaggle Complete EEG Dataset s03
5.9628,-13.655,-6.2623,-6.3499,6.6573,3.5545,4.2459,-10.532,4.308,-10.797,Kaggle Complete EEG Dataset s03
5.1263,-14.116,-6.7709,-5.7337,5.401,3.5033,3.5194,-11.509,3.9166,-10.612,Kaggle Complete EEG Dataset s03
4.2016,-14.335,-7.3777,-5.1345,3.9666,3.3724,2.5816,-12.547,3.3655,-10.392,Kaggle Complete EEG Dataset s03
3.199,-14.184,-8.046,-4.5643,2.3731,3.1298,1.537,-13.49,2.6893,-10.058,Kaggle Complete EEG Dataset s03
2.136,-13.575,-8.7281,-4.0428,0.66522,2.768,0.48145,-14.187,1.9247,-9.5487,Kaggle Complete EEG Dataset s03
1.0616,-12.481,-9.3519,-3.6076,-1.0798,2.3162,-0.50259,-14.507,1.1173,-8.8118,Kaggle Complete EEG Dataset s03
0.059011,-10.972,-9.8424,-3.327,-2.7623,1.8342,-1.3556,-14.369,0.31916,-7.8122,Kaggle Complete EEG Dataset s03
-0.7675,-9.2282,-10.138,-3.2861,-4.2815,1.3957,-2.048,-13.746,-0.417,-6.5338,Kaggle Complete EEG Dataset s03
-1.3185,-7.501,-10.213,-3.5609,-5.5717,1.0609,-2.5862,-12.675,-1.0667,-4.9948,Kaggle Complete EEG Dataset s03
-1.5311,-6.048,-10.096,-4.1912,-6.6255,0.85247,-3.0155,-11.26,-1.6433,-3.2519,Kaggle Complete EEG Dataset s03
-1.394,-5.0785,-9.8549,-5.1564,-7.497,0.74089,-3.4162,-9.6556,-2.2025,-1.4054,Kaggle Complete EEG Dataset s03
-0.95368,-4.696,-9.5857,-6.3817,-8.2879,0.65643,-3.8829,-8.0447,-2.8248,0.41231,Kaggle Complete EEG Dataset s03
-0.30581,-4.8572,-9.3633,-7.7405,-9.1063,0.51385,-4.5004,-6.6015,-3.5782,2.0645,Kaggle Complete EEG Dataset s03
0.43264,-5.4394,-9.2173,-9.0929,-10.023,0.24264,-5.3083,-5.4545,-4.4811,3.4443,Kaggle Complete EEG Dataset s03
1.1459,-6.2019,-9.1124,-10.308,-11.049,-0.18199,-6.2803,-4.6673,-5.4817,4.5016,Kaggle Complete EEG Dataset s03
1.7447,-6.9405,-8.9653,-11.281,-12.122,-0.73292,-7.3226,-4.2277,-6.4608,5.2556,Kaggle Complete EEG Dataset s03
2.185,-7.4817,-8.6722,-11.942,-13.147,-1.3443,-8.2924,-4.0627,-7.2661,5.7853,Kaggle Complete EEG Dataset s03
2.4693,-7.7367,-8.1544,-12.256,-14.017,-1.9371,-9.0353,-4.0681,-7.7552,6.1997,Kaggle Complete EEG Dataset s03
2.6467,-7.6862,-7.3914,-12.217,-14.656,-2.45,-9.4239,-4.1425,-7.8477,6.6076,Kaggle Complete EEG Dataset s03
2.804,-7.3663,-6.4288,-11.849,-15.035,-2.8499,-9.3887,-4.202,-7.5417,7.0829,Kaggle Complete EEG Dataset s03
3.0455,-6.8418,-5.3612,-11.217,-15.165,-3.1358,-8.9286,-4.1939,-6.9143,7.6617,Kaggle Complete EEG Dataset s03
3.4745,-6.1827,-4.2926,-10.423,-15.073,-3.3202,-8.0931,-4.0776,-6.0856,8.3463,Kaggle Complete EEG Dataset s03
4.1739,-5.461,-3.3072,-9.6066,-14.781,-3.4124,-6.9605,-3.8111,-5.1837,9.1216,Kaggle Complete EEG Dataset s03
5.1778,-4.7465,-2.4392,-8.917,-14.291,-3.4086,-5.6132,-3.3472,-4.3083,9.975,Kaggle Complete EEG Dataset s03
6.4635,-4.1139,-1.6751,-8.4895,-13.587,-3.3009,-4.1272,-2.6398,-3.5203,10.897,Kaggle Complete EEG Dataset s03
7.9467,-3.6183,-0.9691,-8.3976,-12.659,-3.0901,-2.584,-1.6686,-2.8451,11.866,Kaggle Complete EEG Dataset s03
9.489,-3.3032,-0.26197,-8.6407,-11.522,-2.7995,-1.0728,-0.46344,-2.2879,12.841,Kaggle Complete EEG Dataset s03
10.932,-3.1781,0.49647,-9.136,-10.224,-2.4795,0.29763,0.88643,-1.8497,13.741,Kaggle Complete EEG Dataset s03
12.122,-3.2262,1.337,-9.7458,-8.836,-2.2013,1.4038,2.2417,-1.5355,14.451,Kaggle Complete EEG Dataset s03
12.955,-3.3994,2.2768,-10.313,-7.4344,-2.0339,2.1402,3.4415,-1.3474,14.847,Kaggle Complete EEG Dataset s03
13.389,-3.6399,3.3101,-10.721,-6.0785,-2.0254,2.4407,4.3409,-1.2731,14.828,Kaggle Complete EEG Dataset s03
13.457,-3.8949,4.4176,-10.905,-4.7914,-2.1912,2.3086,4.8482,-1.2853,14.342,Kaggle Complete EEG Dataset s03
13.254,-4.1283,5.5581,-10.873,-3.568,-2.5151,1.8221,4.9334,-1.3403,13.407,Kaggle Complete EEG Dataset s03
12.911,-4.3111,6.6713,-10.68,-2.3817,-2.9514,1.121,4.6399,-1.384,12.116,Kaggle Complete EEG Dataset s03
12.557,-4.4073,7.6909,-10.392,-1.1996,-3.438,0.37908,4.0555,-1.3616,10.615,Kaggle Complete EEG Dataset s03
12.303,-4.3713,8.5531,-10.049,0.0036735,-3.9029,-0.22741,3.3089,-1.2264,9.0779,Kaggle Complete EEG Dataset s03
12.223,-4.1187,9.2272,-9.6483,1.2494,-4.2679,-0.55212,2.542,-0.93963,7.6777,Kaggle Complete EEG Dataset s03
12.355,-3.5678,9.7244,-9.1424,2.5555,-4.4577,-0.50259,1.8928,-0.47293,6.5564,Kaggle Complete EEG Dataset s03
12.71,-2.6416,10.101,-8.4718,3.9316,-4.4097,-0.045795,1.4762,0.19002,5.7928,Kaggle Complete EEG Dataset s03
13.281,-1.3161,10.435,-7.5893,5.3787,-4.0905,0.77974,1.3517,1.0451,5.3955,Kaggle Complete EEG Dataset s03
14.052,0.36302,10.806,-6.4947,6.8672,-3.5047,1.865,1.5113,2.0619,5.2887,Kaggle Complete EEG Dataset s03
14.989,2.2755,11.254,-5.2462,8.3366,-2.7081,3.0472,1.8603,3.1814,5.3293,Kaggle Complete EEG Dataset s03
16.036,4.2505,11.768,-3.9503,9.6946,-1.7976,4.1281,2.2377,4.3202,5.3303,Kaggle Complete EEG Dataset s03
17.111,6.1029,12.284,-2.7384,10.827,-0.89332,4.9096,2.4487,5.3797,5.1029,Kaggle Complete EEG Dataset s03
18.106,7.6593,12.694,-1.7435,11.635,-0.11457,5.2376,2.3161,6.2674,4.493,Kaggle Complete EEG Dataset s03
18.908,8.7948,12.878,-1.0744,12.058,0.44799,5.0285,1.7237,6.908,3.4187,Kaggle Complete EEG Dataset s03
19.411,9.4419,12.721,-0.80517,12.085,0.74089,4.291,0.65244,7.2557,1.8915,Kaggle Complete EEG Dataset s03
19.547,9.5814,12.132,-0.96911,11.76,0.75329,3.1188,-0.81917,7.2913,0.0032775,Kaggle Complete EEG Dataset s03
19.294,9.2422,11.068,-1.5549,11.154,0.5092,1.6691,-2.5464,7.0259,-2.09,Kaggle Complete EEG Dataset s03
18.69,8.4844,9.5305,-2.5038,10.357,0.053575,0.11711,-4.3548,6.4911,-4.2045,Kaggle Complete EEG Dataset s03
17.826,7.4019,7.5791,-3.7058,9.4455,-0.5578,-1.3733,-6.0821,5.7458,-6.1728,Kaggle Complete EEG Dataset s03
16.829,6.1245,5.3334,-4.9996,8.4871,-1.2668,-2.6842,-7.6146,4.8693,-7.8624,Kaggle Complete EEG Dataset s03
15.842,4.8086,2.9611,-6.1944,7.5414,-2.0161,-3.753,-8.8928,3.9613,-9.1995,Kaggle Complete EEG Dataset s03
14.999,3.6371,0.66071,-7.0876,6.6562,-2.7491,-4.5708,-9.914,3.1326,-10.173,Kaggle Complete EEG Dataset s03
14.398,2.7735,-1.366,-7.5186,5.8855,-3.414,-5.1696,-10.711,2.4829,-10.824,Kaggle Complete EEG Dataset s03
14.078,2.3573,-2.949,-7.4048,5.2759,-3.9649,-5.5989,-11.336,2.0833,-11.219,Kaggle Complete EEG Dataset s03
14.02,2.4535,-3.9767,-6.7703,4.8592,-4.3671,-5.9049,-11.837,1.9562,-11.439,Kaggle Complete EEG Dataset s03
14.142,3.0405,-4.4112,-5.7464,4.643,-4.6081,-6.1173,-12.249,2.0731,-11.553,Kaggle Complete EEG Dataset s03
14.321,4.0124,-4.2903,-4.5382,4.6037,-4.6856,-6.2373,-12.583,2.3609,-11.605,Kaggle Complete EEG Dataset s03
14.415,5.1839,-3.7121,-3.3793,4.6907,-4.622,-6.2439,-12.827,2.7269,-11.605,Kaggle Complete EEG Dataset s03
14.301,6.3338,-2.8065,-2.4615,4.8348,-4.4539,-6.1041,-12.952,3.0808,-11.54,Kaggle Complete EEG Dataset s03
13.89,7.2455,-1.7253,-1.9032,4.9642,-4.2268,-5.7871,-12.921,3.3543,-11.383,Kaggle Complete EEG Dataset s03
13.152,7.7411,-0.61097,-1.7273,5.0172,-3.9944,-5.2841,-12.707,3.5099,-11.102,Kaggle Complete EEG Dataset s03
12.128,7.7291,0.40637,-1.8743,4.9472,-3.8076,-4.6204,-12.303,3.5312,-10.684,Kaggle Complete EEG Dataset s03
10.918,7.1998,1.2275,-2.2396,4.7256,-3.7139,-3.8543,-11.74,3.4153,-10.142,Kaggle Complete EEG Dataset s03
9.6714,6.2304,1.7853,-2.7222,4.3397,-3.7456,-3.0794,-11.088,3.1489,-9.5231,Kaggle Complete EEG Dataset s03
8.5543,4.9506,2.0464,-3.2408,3.7853,-3.92,-2.4068,-10.45,2.7056,-8.9047,Kaggle Complete EEG Dataset s03
7.7215,3.5168,2.0179,-3.7595,3.0686,-4.2276,-1.9533,-9.9424,2.0508,-8.3835,Kaggle Complete EEG Dataset s03
7.2812,2.0686,1.7362,-4.2718,2.212,-4.6305,-1.819,-9.6921,1.1539,-8.0599,Kaggle Complete EEG Dataset s03
7.2749,0.72868,1.2652,-4.7826,1.2578,-5.0645,-2.0678,-9.7706,0.011069,-8.0161,Kaggle Complete EEG Dataset s03
7.6737,-0.41881,0.68466,-5.2907,0.27402,-5.4473,-2.7139,-10.206,-1.3362,-8.2863,Kaggle Complete EEG Dataset s03
8.3883,-1.3089,0.084745,-5.774,-0.64833,-5.6952,-3.709,-10.949,-2.7993,-8.846,Kaggle Complete EEG Dataset s03
9.2928,-1.8959,-0.45016,-6.1994,-1.4074,-5.7425,-4.9385,-11.885,-4.2503,-9.616,Kaggle Complete EEG Dataset s03
10.268,-2.1557,-0.85162,-6.5308,-1.9078,-5.5588,-6.2472,-12.857,-5.5437,-10.47,Kaggle Complete EEG Dataset s03
11.215,-2.0691,-1.0774,-6.7413,-2.0859,-5.1637,-7.4602,-13.704,-6.5493,-11.269,Kaggle Complete EEG Dataset s03
12.078,-1.6745,-1.1219,-6.8268,-1.9226,-4.605,-8.4266,-14.3,-7.1705,-11.895,Kaggle Complete EEG Dataset s03
12.828,-1.0371,-1.0124,-6.7993,-1.4488,-3.9595,-9.0397,-14.588,-7.3668,-12.272,Kaggle Complete EEG Dataset s03
13.443,-0.26244,-0.80372,-6.6841,-0.73102,-3.29,-9.2599,-14.583,-7.1441,-12.381,Kaggle Complete EEG Dataset s03
13.882,0.53623,-0.55737,-6.5075,0.14998,-2.6321,-9.1047,-14.36,-6.5523,-12.25,Kaggle Complete EEG Dataset s03
14.077,1.2459,-0.32014,-6.2891,1.1285,-1.9789,-8.6237,-14.016,-5.6637,-11.93,Kaggle Complete EEG Dataset s03
13.937,1.8016,-0.11599,-6.0397,2.159,-1.2901,-7.8818,-13.635,-4.5635,-11.479,Kaggle Complete EEG Dataset s03
13.383,2.1769,0.061934,-5.7599,3.217,-0.51286,-6.9319,-13.263,-3.3423,-10.94,Kaggle Complete EEG Dataset s03
12.377,2.3958,0.23415,-5.4461,4.2846,0.38057,-5.8235,-12.899,-2.1059,-10.35,Kaggle Complete EEG Dataset s03
10.962,2.5137,0.42234,-5.0879,5.3215,1.3778,-4.6127,-12.524,-0.96607,-9.7399,Kaggle Complete EEG Dataset s03
9.2651,2.5979,0.62877,-4.6781,6.2576,2.41,-3.3766,-12.119,-0.03367,-9.1589,Kaggle Complete EEG Dataset s03
7.4699,2.7061,0.82722,-4.2089,6.9997,3.3724,-2.2197,-11.691,0.59979,-8.6676,Kaggle Complete EEG Dataset s03
5.7779,2.8793,0.97435,-3.6768,7.4577,4.1496,-1.2566,-11.283,0.89466,-8.328,Kaggle Complete EEG Dataset s03
4.3564,3.1439,1.0245,-3.0875,7.5775,4.6548,-0.58735,-10.95,0.88551,-8.1902,Kaggle Complete EEG Dataset s03
3.3034,3.5144,0.9447,-2.4544,7.3708,4.8539,-0.26484,-10.732,0.68215,-8.2618,Kaggle Complete EEG Dataset s03
2.6392,3.9931,0.73256,-1.8093,6.917,4.7749,-0.28245,-10.646,0.45236,-8.5053,Kaggle Complete EEG Dataset s03
2.3222,4.5729,0.40979,-1.186,6.3424,4.4952,-0.57414,-10.644,0.37406,-8.8438,Kaggle Complete EEG Dataset s03
2.2832,5.2296,0.014032,-0.6257,5.7869,4.117,-1.0408,-10.659,0.58556,-9.1824,Kaggle Complete EEG Dataset s03
2.4543,5.92,-0.42051,-0.15863,5.3596,3.742,-1.5846,-10.608,1.1397,-9.4408,Kaggle Complete EEG Dataset s03
2.7901,6.5695,-0.87101,0.19961,5.1126,3.4359,-2.1239,-10.428,1.9958,-9.5775,Kaggle Complete EEG Dataset s03
3.2657,7.0916,-1.3363,0.45682,5.0373,3.2282,-2.616,-10.095,3.035,-9.5978,Kaggle Complete EEG Dataset s03
3.8657,7.3995,-1.8245,0.64054,5.0797,3.1097,-3.0375,-9.6272,4.1016,-9.5508,Kaggle Complete EEG Dataset s03
4.574,7.4308,-2.3434,0.79457,5.1646,3.043,-3.3788,-9.0632,5.0523,-9.5124,Kaggle Complete EEG Dataset s03
5.364,7.1758,-2.8863,0.97052,5.2282,2.9803,-3.6264,-8.4545,5.7926,-9.5508,Kaggle Complete EEG Dataset s03
6.193,6.6922,-3.4315,1.2178,5.225,2.8811,-3.7629,-7.8472,6.2847,-9.7164,Kaggle Complete EEG Dataset s03
7.0158,6.1029,-3.939,1.5761,5.1349,2.7261,-3.775,-7.2683,6.5389,-10.021,Kaggle Complete EEG Dataset s03
7.7806,5.5568,-4.369,2.0643,4.9525,2.5223,-3.6638,-6.7435,6.5857,-10.436,Kaggle Complete EEG Dataset s03
8.4474,5.1983,-4.694,2.6727,4.6822,2.3054,-3.4525,-6.2904,6.4535,-10.906,Kaggle Complete EEG Dataset s03
8.9795,5.1069,-4.9062,3.3546,4.3323,2.1295,-3.1894,-5.9279,6.1505,-11.35,Kaggle Complete EEG Dataset s03
9.3456,5.2681,-5.0237,4.0287,3.9114,2.0528,-2.9308,-5.6722,5.6705,-11.684,Kaggle Complete EEG Dataset s03
9.5192,5.5784,-5.0818,4.5876,3.4333,2.1194,-2.7293,-5.5235,4.9995,-11.826,Kaggle Complete EEG Dataset s03
9.4777,5.8719,-5.1297,4.9282,2.9117,2.3364,-2.6171,-5.4572,4.1291,-11.712,Kaggle Complete EEG Dataset s03
9.2072,5.9681,-5.2084,4.9763,2.3583,2.6603,-2.5984,-5.4261,3.0665,-11.309,Kaggle Complete EEG Dataset s03
8.7078,5.7492,-5.3544,4.7183,1.7752,2.9989,-2.649,-5.3571,1.8311,-10.611,Kaggle Complete EEG Dataset s03
8.0021,5.1671,-5.5882,4.211,1.1529,3.2182,-2.7249,-5.1718,0.45439,-9.6544,Kaggle Complete EEG Dataset s03
7.1454,4.2698,-5.9224,3.568,0.46909,3.1709,-2.78,-4.8161,-1.025,-8.5085,Kaggle Complete EEG Dataset s03
6.2182,3.1584,-6.3535,2.9186,-0.29847,2.73,-2.7723,-4.275,-2.5655,-7.2803,Kaggle Complete EEG Dataset s03
5.3238,1.9531,-6.8679,2.3689,-1.1625,1.8257,-2.6831,-3.5893,-4.1069,-6.0885,Kaggle Complete EEG Dataset s03
4.5677,0.75995,-7.4359,1.9718,-2.1039,0.46813,-2.5213,-2.8467,-5.5782,-5.0536,Kaggle Complete EEG Dataset s03
4.0318,-0.34664,-8.0107,1.7089,-3.0676,-1.2451,-2.3155,-2.1691,-6.8889,-4.2782,Kaggle Complete EEG Dataset s03
3.7613,-1.3209,-8.5228,1.5195,-3.9666,-3.142,-2.1052,-1.6794,-7.9474,-3.8201,Kaggle Complete EEG Dataset s03
3.7563,-2.1196,-8.89,1.3288,-4.6918,-5.0157,-1.9467,-1.4671,-8.6703,-3.6834,Kaggle Complete EEG Dataset s03
3.9852,-2.7018,-9.0303,1.0885,-5.1455,-6.6615,-1.862,-1.5631,-9.0099,-3.819,Kaggle Complete EEG Dataset s03
4.4054,-3.0313,-8.8706,0.78186,-5.2611,-7.9245,-1.873,-1.9378,-8.9672,-4.1394,Kaggle Complete EEG Dataset s03
4.9891,-3.0939,-8.3779,0.42785,-5.0289,-8.7273,-1.982,-2.5167,-8.5961,-4.5388,Kaggle Complete EEG Dataset s03
5.7402,-2.9255,-7.559,0.053348,-4.501,-9.0775,-2.1856,-3.2051,-7.9962,-4.9212,Kaggle Complete EEG Dataset s03
6.6786,-2.6127,-6.4767,-0.32751,-3.7801,-9.0605,-2.4861,-3.9261,-7.2905,-5.2255,Kaggle Complete EEG Dataset s03
7.8234,-2.2904,-5.2301,-0.72533,-2.9955,-8.8094,-2.8911,-4.6443,-6.6001,-5.4359,Kaggle Complete EEG Dataset s03
9.1544,-2.0811,-3.9413,-1.1691,-2.2757,-8.4724,-3.4129,-5.3679,-6.0124,-5.579,Kaggle Complete EEG Dataset s03
10.587,-2.0907,-2.7289,-1.6905,-1.7159,-8.1779,-4.059,-6.1362,-5.5762,-5.705,Kaggle Complete EEG Dataset s03
11.984,-2.3433,-1.6819,-2.3032,-1.3682,-8.0144,-4.8229,-6.991,-5.2864,-5.8706,Kaggle Complete EEG Dataset s03
13.169,-2.7932,-0.84592,-2.9978,-1.2346,-8.0198,-5.6771,-7.9554,-5.1054,-6.1162,Kaggle Complete EEG Dataset s03
13.989,-3.3392,-0.22206,-3.739,-1.2865,-8.1818,-6.5807,-9.0199,-4.9733,-6.4548,Kaggle Complete EEG Dataset s03
14.347,-3.8589,0.22845,-4.4852,-1.4731,-8.4576,-7.4888,-10.143,-4.834,-6.8734,Kaggle Complete EEG Dataset s03
14.238,-4.2558,0.55578,-5.1988,-1.7488,-8.7815,-8.3573,-11.267,-4.6448,-7.3337,Kaggle Complete EEG Dataset s03
13.736,-4.4819,0.81468,-5.8602,-2.0732,-9.0907,-9.1564,-12.331,-4.3896,-7.7823,Kaggle Complete EEG Dataset s03
12.974,-4.5348,1.0394,-6.4601,-2.4156,-9.3309,-9.8477,-13.275,-4.0703,-8.1614,Kaggle Complete EEG Dataset s03
12.087,-4.4747,1.2526,-6.9986,-2.7485,-9.4557,-10.388,-14.041,-3.6992,-8.406,Kaggle Complete EEG Dataset s03
11.187,-4.3376,1.4636,-7.4741,-3.0369,-9.4231,-10.714,-14.56,-3.2833,-8.4572,Kaggle Complete EEG Dataset s03
10.346,-4.1836,1.6872,-7.8769,-3.2309,-9.1891,-10.736,-14.755,-2.8156,-8.2543,Kaggle Complete EEG Dataset s03
9.5972,-4.0152,1.9438,-8.1885,-3.2754,-8.7017,-10.364,-14.541,-2.2757,-7.7534,Kaggle Complete EEG Dataset s03
8.9745,-3.8324,2.2643,-8.3891,-3.1111,-7.9067,-9.5186,-13.847,-1.6321,-6.9279,Kaggle Complete EEG Dataset s03
8.5241,-3.5918,2.6783,-8.4612,-2.6987,-6.7638,-8.168,-12.642,-0.85829,-5.7862,Kaggle Complete EEG Dataset s03
8.3166,-3.2647,3.1995,-8.3941,-2.0223,-5.2636,-6.3452,-10.953,0.055807,-4.3776,Kaggle Complete EEG Dataset s03
8.4336,-2.8244,3.82,-8.192,-1.1021,-3.445,-4.1526,-8.8752,1.096,-2.7873,Kaggle Complete EEG Dataset s03
8.9355,-2.2639,4.4997,-7.8684,0.010035,-1.4009,-1.7453,-6.565,2.2185,-1.1288,Kaggle Complete EEG Dataset s03
9.8299,-1.5904,5.1783,-7.4479,1.2388,0.72849,0.68838,-4.2101,3.3634,0.47532,Kaggle Complete EEG Dataset s03
11.063,-0.82295,5.7931,-6.9562,2.4972,2.7788,2.968,-1.9959,4.4667,1.9171,Kaggle Complete EEG Dataset s03
12.515,0.019016,6.2972,-6.4114,3.7047,4.5897,4.946,-0.067137,5.4753,3.1143,Kaggle Complete EEG Dataset s03
14.033,0.90669,6.6678,-5.8249,4.7946,6.0341,6.531,1.491,6.362,4.0317,Kaggle Complete EEG Dataset s03
15.458,1.816,6.9199,-5.196,5.719,7.0383,7.6922,2.6624,7.1286,4.6735,Kaggle Complete EEG Dataset s03
16.661,2.7013,7.0864,-4.5247,6.4558,7.5892,8.4484,3.4834,7.7946,5.0772,Kaggle Complete EEG Dataset s03
17.552,3.5024,7.2153,-3.816,7.0018,7.7318,8.8557,4.0258,8.3945,5.2983,Kaggle Complete EEG Dataset s03
18.086,4.1519,7.3499,-3.0946,7.3686,7.5544,8.9801,4.3639,8.9538,5.3955,Kaggle Complete EEG Dataset s03
18.265,4.5993,7.5187,-2.4063,7.5817,7.1716,8.8876,4.5614,9.4835,5.4168,Kaggle Complete EEG Dataset s03
