Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,event_text
0.41991,8.43,3.3807,-14.044,-2.2853,-7.5626,-5.7564,-16.262,8.6598,-3.0893,Kaggle Complete EEG Dataset s00
2.1012,8.8652,3.9038,-12.825,-0.52113,-5.7105,-4.2528,-16.656,9.931,-1.2685,Kaggle Complete EEG Dataset s00
3.0312,9.4953,4.0813,-11.844,0.74438,-4.3792,-3.1477,-17.165,10.703,0.082659,Kaggle Complete EEG Dataset s00
3.152,10.358,4.0052,-11.032,1.4535,-3.6369,-2.4303,-17.837,10.967,0.91425,Kaggle Complete EEG Dataset s00
2.5294,11.449,3.7944,-10.259,1.5948,-3.4897,-2.0266,-18.646,10.737,1.215,Kaggle Complete EEG Dataset s00
1.3578,12.719,3.5503,-9.3907,1.1984,-3.8911,-1.8169,-19.483,10.041,1.014,Kaggle Complete EEG Dataset s00
-0.089733,14.045,3.3348,-8.3368,0.33792,-4.7373,-1.6617,-20.169,8.9279,0.39793,Kaggle Complete EEG Dataset s00
-1.5241,15.235,3.1493,-7.0957,-0.87714,-5.8702,-1.4361,-20.481,7.4642,-0.48514,Kaggle Complete EEG Dataset s00
-2.6826,16.076,2.9528,-5.7529,-2.2911,-7.0744,-1.0413,-20.205,5.7605,-1.4374,Kaggle Complete EEG Dataset s00
-3.3735,16.384,2.6913,-4.4737,-3.7108,-8.105,-0.43317,-19.206,3.9574,-2.2513,Kaggle Complete EEG Dataset s00
-3.4655,16.068,2.3378,-3.4525,-4.923,-8.7342,0.36884,-17.463,2.2213,-2.7499,Kaggle Complete EEG Dataset s00
-2.8744,15.178,1.9226,-2.8783,-5.7287,-8.8024,1.2854,-15.088,0.71656,-2.8287,Kaggle Complete EEG Dataset s00
-1.5556,13.892,1.5295,-2.8765,-5.9968,-8.2522,2.1791,-12.318,-0.44444,-2.4877,Kaggle Complete EEG Dataset s00
0.48559,12.477,1.2775,-3.4997,-5.6783,-7.1627,2.8824,-9.4629,-1.2163,-1.8218,Kaggle Complete EEG Dataset s00
3.1573,11.205,1.2727,-4.7117,-4.8351,-5.7121,3.2155,-6.8282,-1.6379,-1.0031,Kaggle Complete EEG Dataset s00
6.2519,10.284,1.5834,-6.3925,-3.6186,-4.1437,3.041,-4.6522,-1.8173,-0.23422,Kaggle Complete EEG Dataset s00
9.4595,9.8054,2.2126,-8.3404,-2.2291,-2.6791,2.3042,-3.0334,-1.8822,0.3175,Kaggle Complete EEG Dataset s00
12.404,9.7438,3.1176,-10.292,-0.85552,-1.4594,1.0669,-1.9029,-1.9362,0.55878,Kaggle Complete EEG Dataset s00
14.727,10.004,4.2319,-11.942,0.35954,-0.52485,-0.48252,-1.0339,-2.0227,0.49122,Kaggle Complete EEG Dataset s00
16.185,10.477,5.4856,-12.996,1.3411,0.19581,-2.0566,-0.098385,-2.1222,0.21295,Kaggle Complete EEG Dataset s00
16.697,11.087,6.8296,-13.203,2.0632,0.83123,-3.3521,1.2499,-2.1784,-0.13449,Kaggle Complete EEG Dataset s00
16.361,11.823,8.2165,-12.434,2.5144,1.5039,-4.1206,3.27,-2.1567,-0.41919,Kaggle Complete EEG Dataset s00
15.397,12.707,9.597,-10.71,2.6599,2.2834,-4.2546,6.0445,-2.0811,-0.57522,Kaggle Complete EEG Dataset s00
14.094,13.775,10.897,-8.2168,2.4221,3.1451,-3.851,9.4358,-2.053,-0.63152,Kaggle Complete EEG Dataset s00
12.714,15.013,12.02,-5.2823,1.7,3.9836,-3.1477,13.114,-2.2411,-0.72803,Kaggle Complete EEG Dataset s00
11.461,16.347,12.859,-2.3277,0.40854,4.6376,-2.5008,16.61,-2.814,-1.0497,Kaggle Complete EEG Dataset s00
10.45,17.621,13.322,0.22165,-1.4695,4.9522,-2.2505,19.454,-3.882,-1.7977,Kaggle Complete EEG Dataset s00
9.7065,18.626,13.344,1.9879,-3.8506,4.8065,-2.64,21.27,-5.4538,-3.0877,Kaggle Complete EEG Dataset s00
9.2021,19.143,12.897,2.7165,-6.5488,4.1509,-3.754,21.864,-7.4234,-4.9552,Kaggle Complete EEG Dataset s00
8.8474,18.978,11.99,2.304,-9.3004,3.0072,-5.5149,21.245,-9.5962,-7.3148,Kaggle Complete EEG Dataset s00
8.5112,18.032,10.656,0.80857,-11.829,1.4496,-7.727,19.589,-11.743,-9.9994,Kaggle Complete EEG Dataset s00
8.0514,16.319,8.9582,-1.5609,-13.893,-0.40552,-10.137,17.168,-13.648,-12.784,Kaggle Complete EEG Dataset s00
7.3395,13.995,6.9913,-4.4918,-15.328,-2.4203,-12.497,14.265,-15.148,-15.427,Kaggle Complete EEG Dataset s00
6.3018,11.34,4.8944,-7.599,-16.068,-4.4366,-14.601,11.107,-16.136,-17.706,Kaggle Complete EEG Dataset s00
4.9621,8.7102,2.8514,-10.49,-16.124,-6.2964,-16.294,7.8559,-16.558,-19.425,Kaggle Complete EEG Dataset s00
3.4515,6.4801,1.0826,-12.812,-15.58,-7.8353,-17.466,4.5907,-16.381,-20.442,Kaggle Complete EEG Dataset s00
1.9856,4.9636,-0.20127,-14.29,-14.554,-8.9233,-18.054,1.3576,-15.615,-20.675,Kaggle Complete EEG Dataset s00
0.82185,4.3514,-0.8305,-14.757,-13.186,-9.4797,-18.039,-1.8135,-14.296,-20.114,Kaggle Complete EEG Dataset s00
0.18348,4.6853,-0.73064,-14.171,-11.625,-9.5107,-17.453,-4.8723,-12.513,-18.838,Kaggle Complete EEG Dataset s00
0.20712,5.8521,0.050742,-12.625,-10.021,-9.1201,-16.399,-7.7569,-10.416,-17.011,Kaggle Complete EEG Dataset s00
0.8954,7.617,1.3425,-10.33,-8.5062,-8.4785,-15.019,-10.382,-8.1952,-14.857,Kaggle Complete EEG Dataset s00
2.1249,9.6742,2.8847,-7.6081,-7.1701,-7.7997,-13.484,-12.664,-6.0678,-12.625,Kaggle Complete EEG Dataset s00
3.6643,11.702,4.3777,-4.8498,-6.0516,-7.2588,-11.945,-14.517,-4.2193,-10.532,Kaggle Complete EEG Dataset s00
5.2405,13.413,5.5553,-2.4367,-5.1161,-6.9395,-10.5,-15.863,-2.7578,-8.7175,Kaggle Complete EEG Dataset s00
6.5934,14.593,6.2527,-0.66871,-4.2456,-6.8016,-9.1795,-16.644,-1.6898,-7.2135,Kaggle Complete EEG Dataset s00
7.547,15.138,6.4492,0.32523,-3.2741,-6.6683,-7.9509,-16.828,-0.9136,-5.9508,Kaggle Complete EEG Dataset s00
8.0514,15.059,6.2781,0.62868,-2.0201,-6.2762,-6.7523,-16.429,-0.25202,-4.7847,Kaggle Complete EEG Dataset s00
8.1986,14.488,5.9912,0.53601,-0.33231,-5.3463,-5.5413,-15.525,0.49603,-3.5606,Kaggle Complete EEG Dataset s00
8.1907,13.631,5.8913,0.46151,1.8513,-3.6725,-4.3163,-14.269,1.4819,-2.1676,Kaggle Complete EEG Dataset s00
8.28,12.721,6.2337,0.8013,4.4645,-1.2037,-3.1565,-12.873,2.764,-0.58326,Kaggle Complete EEG Dataset s00
8.6977,11.93,7.1482,1.7971,7.3025,1.9192,-2.1905,-11.584,4.2731,1.1008,Kaggle Complete EEG Dataset s00
9.5567,11.334,8.5921,3.4306,10.06,5.3629,-1.563,-10.625,5.8275,2.7142,Kaggle Complete EEG Dataset s00
10.818,10.877,10.361,5.4167,12.389,8.6702,-1.3744,-10.135,7.1982,4.0524,Kaggle Complete EEG Dataset s00
12.286,10.408,12.146,7.2937,13.995,11.37,-1.63,-10.112,8.1711,4.9564,Kaggle Complete EEG Dataset s00
13.681,9.7616,13.635,8.5966,14.711,13.092,-2.2082,-10.408,8.6295,5.3698,Kaggle Complete EEG Dataset s00
14.716,8.8414,14.607,9.0127,14.553,13.67,-2.8797,-10.752,8.5754,5.3585,Kaggle Complete EEG Dataset s00
15.189,7.6806,14.972,8.5112,13.702,13.177,-3.3609,-10.82,8.1366,5.1012,Kaggle Complete EEG Dataset s00
15.034,6.4523,14.778,7.3282,12.452,11.9,-3.3997,-10.341,7.4966,4.8165,Kaggle Complete EEG Dataset s00
14.327,5.4168,14.163,5.8837,11.109,10.257,-2.8586,-9.1602,6.8264,4.691,Kaggle Complete EEG Dataset s00
13.227,4.8106,13.277,4.6081,9.8969,8.6857,-1.7657,-7.2845,6.2167,4.8068,Kaggle Complete EEG Dataset s00
11.921,4.7589,12.23,3.7868,8.9096,7.5419,-0.2992,-4.8655,5.6632,5.1173,Kaggle Complete EEG Dataset s00
10.558,5.2061,11.06,3.4633,8.1039,7.0537,1.259,-2.1322,5.0795,5.4808,Kaggle Complete EEG Dataset s00
9.2231,5.9296,9.7539,3.4361,7.3472,7.3002,2.625,0.69269,4.3639,5.7189,Kaggle Complete EEG Dataset s00
7.9411,6.5894,8.2719,3.3398,6.4882,8.23,3.5786,3.4534,3.4364,5.6899,Kaggle Complete EEG Dataset s00
6.688,6.8419,6.584,2.771,5.3985,9.7008,4.0123,6.072,2.284,5.328,Kaggle Complete EEG Dataset s00
5.4086,6.4225,4.6868,1.4118,4.0033,11.475,3.9065,8.5392,0.92627,4.6428,Kaggle Complete EEG Dataset s00
4.0373,5.2081,2.5946,-0.8904,2.2578,13.242,3.2966,10.8,-0.61524,3.6728,Kaggle Complete EEG Dataset s00
2.4769,3.2205,0.33128,-4.0794,0.12892,14.628,2.2055,12.795,-2.3535,2.4439,Kaggle Complete EEG Dataset s00
0.62745,0.61276,-2.0731,-7.9188,-2.4151,15.248,0.63324,14.366,-4.3469,0.93999,Kaggle Complete EEG Dataset s00
-1.6082,-2.3766,-4.571,-12.018,-5.3814,14.787,-1.4308,15.329,-6.658,-0.88083,Kaggle Complete EEG Dataset s00
-4.272,-5.4514,-7.0483,-15.894,-8.7022,13.109,-3.9655,15.53,-9.2957,-3.0411,Kaggle Complete EEG Dataset s00
-7.2957,-8.3016,-9.3481,-19.041,-12.206,10.321,-6.8528,14.907,-12.167,-5.4876,Kaggle Complete EEG Dataset s00
-10.498,-10.629,-11.241,-21.011,-15.593,6.7887,-9.8916,13.51,-15.068,-8.0628,Kaggle Complete EEG Dataset s00
-13.598,-12.185,-12.494,-21.501,-18.501,3.0444,-12.802,11.493,-17.728,-10.525,Kaggle Complete EEG Dataset s00
-16.233,-12.841,-12.954,-20.457,-20.598,-0.35438,-15.321,9.0437,-19.892,-12.637,Kaggle Complete EEG Dataset s00
-18.093,-12.609,-12.607,-18.124,-21.667,-2.9891,-17.274,6.3334,-21.416,-14.239,Kaggle Complete EEG Dataset s00
-19.017,-11.675,-11.618,-15.053,-21.695,-4.697,-18.633,3.4557,-22.313,-15.322,Kaggle Complete EEG Dataset s00
-18.975,-10.359,-10.321,-11.998,-20.863,-5.5943,-19.512,0.43358,-22.746,-16.018,Kaggle Complete EEG Dataset s00
-18.166,-9.043,-9.1024,-9.7595,-19.481,-6.0096,-20.113,-2.7605,-22.955,-16.567,Kaggle Complete EEG Dataset s00
-16.897,-8.0571,-8.3083,-8.9709,-17.879,-6.3305,-20.644,-6.1449,-23.176,-17.207,Kaggle Complete EEG Dataset s00
-15.56,-7.6,-8.1388,-9.8922,-16.313,-6.8868,-21.229,-9.6922,-23.545,-18.089,Kaggle Complete EEG Dataset s00
-14.444,-7.6775,-8.5588,-12.316,-14.906,-7.8493,-21.881,-13.301,-24.073,-19.226,Kaggle Complete EEG Dataset s00
-13.74,-8.1287,-9.3592,-15.6,-13.639,-9.2193,-22.495,-16.803,-24.655,-20.5,Kaggle Complete EEG Dataset s00
-13.467,-8.6772,-10.209,-18.794,-12.422,-10.879,-22.893,-19.999,-25.128,-21.705,Kaggle Complete EEG Dataset s00
-13.501,-9.0271,-10.762,-20.925,-11.147,-12.657,-22.884,-22.691,-25.342,-22.633,Kaggle Complete EEG Dataset s00
-13.622,-8.9297,-10.746,-21.251,-9.7429,-14.396,-22.313,-24.729,-25.184,-23.11,Kaggle Complete EEG Dataset s00
-13.593,-8.234,-10.003,-19.435,-8.1718,-15.966,-21.072,-26.02,-24.609,-23.03,Kaggle Complete EEG Dataset s00
-13.222,-6.8844,-8.5096,-15.638,-6.4177,-17.24,-19.114,-26.541,-23.595,-22.338,Kaggle Complete EEG Dataset s00
-12.397,-4.9068,-6.2923,-10.43,-4.4474,-18.086,-16.436,-26.33,-22.132,-21.014,Kaggle Complete EEG Dataset s00
-11.086,-2.3786,-3.4536,-4.61,-2.1931,-18.337,-13.078,-25.486,-20.197,-19.052,Kaggle Complete EEG Dataset s00
-9.308,0.58494,-0.11568,1.003,0.42296,-17.852,-9.146,-24.158,-17.773,-16.48,Kaggle Complete EEG Dataset s00
-7.1144,3.8346,3.5598,5.7547,3.4383,-16.544,-4.8275,-22.553,-14.884,-13.398,Kaggle Complete EEG Dataset s00
-4.5478,7.1937,7.359,9.2453,6.8067,-14.45,-0.41201,-20.923,-11.624,-9.9994,Kaggle Complete EEG Dataset s00
-1.6528,10.455,11.016,11.34,10.374,-11.741,3.732,-19.554,-8.1714,-6.591,Kaggle Complete EEG Dataset s00
1.5075,13.419,14.235,12.105,13.905,-8.68,7.2027,-18.706,-4.762,-3.5156,Kaggle Complete EEG Dataset s00
4.8176,15.899,16.744,11.729,17.134,-5.5633,9.6616,-18.561,-1.6379,-1.098,Kaggle Complete EEG Dataset s00
8.0987,17.766,18.359,10.448,19.844,-2.6233,10.915,-19.162,1.0171,0.46387,Kaggle Complete EEG Dataset s00
11.112,18.954,19.02,8.5148,21.908,0.016031,10.978,-20.364,3.1207,1.1507,Kaggle Complete EEG Dataset s00
13.61,19.463,18.801,6.1744,23.307,2.3299,10.076,-21.84,4.7011,1.1298,Kaggle Complete EEG Dataset s00
15.381,19.338,17.885,3.665,24.096,4.3586,8.5899,-23.156,5.8708,0.69872,Kaggle Complete EEG Dataset s00
16.29,18.664,16.507,1.192,24.352,6.1393,6.9541,-23.844,6.7594,0.18721,Kaggle Complete EEG Dataset s00
16.303,17.541,14.905,-1.0776,24.136,7.6473,5.5475,-23.535,7.4707,-0.14253,Kaggle Complete EEG Dataset s00
15.475,16.078,13.261,-3.0455,23.473,8.7911,4.608,-22.033,8.0479,-0.16183,Kaggle Complete EEG Dataset s00
13.907,14.389,11.7,-4.6717,22.363,9.4312,4.1885,-19.368,8.463,0.097135,Kaggle Complete EEG Dataset s00
11.714,12.588,10.283,-5.96,20.812,9.4389,4.1815,-15.771,8.6598,0.48478,Kaggle Complete EEG Dataset s00
9.0129,10.781,9.0343,-6.9176,18.859,8.7461,4.3877,-11.602,8.5884,0.78718,Kaggle Complete EEG Dataset s00
5.9341,9.068,7.9534,-7.5409,16.599,7.373,4.5904,-7.2616,8.2425,0.8097,Kaggle Complete EEG Dataset s00
2.6581,7.5336,7.0404,-7.7935,14.169,5.4357,4.6415,-3.0999,7.6804,0.44296,Kaggle Complete EEG Dataset s00
-0.58099,6.2416,6.2876,-7.6427,11.732,3.1234,4.4988,0.64683,7.0188,-0.29695,Kaggle Complete EEG Dataset s00
-3.4891,5.2299,5.6821,-7.0975,9.4487,0.67005,4.2396,3.8868,6.4178,-1.2685,Kaggle Complete EEG Dataset s00
-5.7878,4.5005,5.1876,-6.2689,7.4495,-1.6748,4.0264,6.659,6.0351,-2.2191,Kaggle Complete EEG Dataset s00
-7.2799,4.0096,4.7406,-5.3858,5.8136,-3.6803,4.0493,9.1102,5.9854,-2.8625,Kaggle Complete EEG Dataset s00
-7.9288,3.6677,4.2493,-4.7862,4.5553,-5.1604,4.46,11.428,6.314,-2.9365,Kaggle Complete EEG Dataset s00
-7.8894,3.3278,3.5868,-4.8298,3.6127,-6.0019,5.3201,13.818,6.9604,-2.2818,Kaggle Complete EEG Dataset s00
-7.4875,2.819,2.6263,-5.811,2.8502,-6.1879,6.5734,16.432,7.7733,-0.90014,Kaggle Complete EEG Dataset s00
-7.1354,1.9683,1.2537,-7.848,2.0776,-5.8004,8.0435,19.341,8.5214,1.0445,Kaggle Complete EEG Dataset s00
-7.2064,0.6386,-0.59592,-10.833,1.0831,-4.9992,9.4835,22.513,8.9581,3.2595,Kaggle Complete EEG Dataset s00
-7.9446,-1.2337,-2.9116,-14.435,-0.31934,-3.9902,10.622,25.789,8.8652,5.3811,Kaggle Complete EEG Dataset s00
-9.4157,-3.6129,-5.6044,-18.178,-2.2421,-2.9751,11.232,28.908,8.1085,7.0587,Kaggle Complete EEG Dataset s00
-11.494,-6.3716,-8.508,-21.576,-4.6938,-2.1181,11.158,31.512,6.6686,8.0254,Kaggle Complete EEG Dataset s00
-13.95,-9.3013,-11.407,-24.256,-7.5564,-1.5229,10.342,33.212,4.6384,8.1252,Kaggle Complete EEG Dataset s00
-16.506,-12.159,-14.073,-26.055,-10.624,-1.2285,8.819,33.62,2.2019,7.337,Kaggle Complete EEG Dataset s00
-18.941,-14.706,-16.304,-27.044,-13.626,-1.2331,6.6915,32.439,-0.4185,5.7446,Kaggle Complete EEG Dataset s00
-21.064,-16.733,-17.951,-27.449,-16.279,-1.4966,4.111,29.511,-2.987,3.5184,Kaggle Complete EEG Dataset s00
-22.764,-18.1,-18.936,-27.58,-18.355,-1.9522,1.2519,24.854,-5.3068,0.88048,Kaggle Complete EEG Dataset s00
-23.962,-18.742,-19.264,-27.701,-19.71,-2.504,-1.6988,18.688,-7.231,-1.9231,Kaggle Complete EEG Dataset s00
-24.592,-18.685,-19.012,-27.965,-20.327,-3.034,-4.5595,11.421,-8.673,-4.6447,Kaggle Complete EEG Dataset s00
-24.629,-18.033,-18.327,-28.383,-20.299,-3.4029,-7.163,3.5818,-9.6178,-7.08,Kaggle Complete EEG Dataset s00
-24.093,-16.973,-17.397,-28.866,-19.832,-3.5144,-9.3822,-4.2418,-10.102,-9.0826,Kaggle Complete EEG Dataset s00
-23.095,-15.739,-16.42,-29.251,-19.194,-3.3285,-11.157,-11.508,-10.215,-10.595,Kaggle Complete EEG Dataset s00
-21.842,-14.586,-15.577,-29.382,-18.666,-2.9007,-12.484,-17.786,-10.076,-11.658,Kaggle Complete EEG Dataset s00
-20.607,-13.728,-14.987,-29.12,-18.476,-2.3893,-13.429,-22.824,-9.8146,-12.382,Kaggle Complete EEG Dataset s00
-19.672,-13.294,-14.683,-28.377,-18.754,-1.9972,-14.104,-26.559,-9.5357,-12.911,Kaggle Complete EEG Dataset s00
-19.243,-13.292,-14.601,-27.085,-19.505,-1.9476,-14.61,-29.098,-9.2957,-13.376,Kaggle Complete EEG Dataset s00
-19.425,-13.602,-14.593,-25.237,-20.589,-2.3753,-15.016,-30.661,-9.0989,-13.834,Kaggle Complete EEG Dataset s00
-20.134,-14.004,-14.469,-22.881,-21.765,-3.3052,-15.336,-31.523,-8.8849,-14.26,Kaggle Complete EEG Dataset s00
-21.156,-14.239,-14.04,-20.139,-22.742,-4.635,-15.532,-31.945,-8.5757,-14.547,Kaggle Complete EEG Dataset s00
-22.225,-14.064,-13.168,-17.21,-23.237,-6.177,-15.543,-32.136,-8.0871,-14.553,Kaggle Complete EEG Dataset s00
-23.011,-13.312,-11.798,-14.329,-23.06,-7.7098,-15.328,-32.239,-7.3758,-14.162,Kaggle Complete EEG Dataset s00
-23.237,-11.929,-9.971,-11.724,-22.138,-9.0473,-14.896,-32.335,-6.444,-13.331,Kaggle Complete EEG Dataset s00
-22.703,-9.9553,-7.7996,-9.5506,-20.553,-10.079,-14.305,-32.459,-5.3414,-12.121,Kaggle Complete EEG Dataset s00
-21.308,-7.5185,-5.4459,-7.8571,-18.508,-10.775,-13.657,-32.599,-4.1415,-10.693,Kaggle Complete EEG Dataset s00
-19.06,-4.7994,-3.078,-6.5906,-16.287,-11.169,-13.036,-32.718,-2.9091,-9.2467,Kaggle Complete EEG Dataset s00
-16.086,-1.995,-0.84476,-5.633,-14.181,-11.326,-12.484,-32.75,-1.6789,-7.984,Kaggle Complete EEG Dataset s00
-12.634,0.69425,1.1349,-4.8589,-12.432,-11.312,-11.972,-32.599,-0.44444,-7.0285,Kaggle Complete EEG Dataset s00
-9.0348,3.0853,2.788,-4.2029,-11.189,-11.171,-11.411,-32.154,0.82249,-6.4109,Kaggle Complete EEG Dataset s00
-5.7011,5.0212,4.0702,-3.6633,-10.469,-10.919,-10.69,-31.303,2.1413,-6.0779,Kaggle Complete EEG Dataset s00
-3.0294,6.3867,4.9578,-3.2908,-10.19,-10.557,-9.7277,-29.953,3.4991,-5.8945,Kaggle Complete EEG Dataset s00
-1.3691,7.1122,5.4459,-3.1454,-10.178,-10.052,-8.4903,-28.04,4.8244,-5.7176,Kaggle Complete EEG Dataset s00
-0.92513,7.1877,5.5331,-3.258,-10.237,-9.3603,-7.0096,-25.532,5.9962,-5.4104,Kaggle Complete EEG Dataset s00
-1.7369,6.661,5.2225,-3.6087,-10.19,-8.4305,-5.351,-22.414,6.8718,-4.8764,Kaggle Complete EEG Dataset s00
-3.6467,5.6175,4.5156,-4.1339,-9.913,-7.1813,-3.576,-18.69,7.3215,-4.0496,Kaggle Complete EEG Dataset s00
-6.3394,4.1725,3.4172,-4.759,-9.3869,-5.5308,-1.7181,-14.386,7.2718,-2.9011,Kaggle Complete EEG Dataset s00
-9.3921,2.4453,1.94,-5.4149,-8.6792,-3.4246,0.23488,-9.55,6.7183,-1.4229,Kaggle Complete EEG Dataset s00
-12.374,0.53525,0.1189,-6.08,-7.9455,-0.86736,2.3131,-4.2853,5.7324,0.35771,Kaggle Complete EEG Dataset s00
-14.904,-1.4682,-1.9796,-6.7523,-7.3819,2.0478,4.5305,1.2453,4.4374,2.3667,Kaggle Complete EEG Dataset s00
-16.74,-3.4996,-4.2445,-7.4573,-7.1787,5.1211,6.8448,6.808,2.9823,4.4771,Kaggle Complete EEG Dataset s00
-17.814,-5.4991,-6.5348,-8.2223,-7.48,8.0642,9.1416,12.13,1.5057,6.5151,Kaggle Complete EEG Dataset s00
-18.203,-7.4151,-8.6935,-9.0709,-8.339,10.55,11.241,16.915,0.11984,8.2699,Kaggle Complete EEG Dataset s00
-18.114,-9.202,-10.572,-10.016,-9.7155,12.28,12.942,20.926,-1.106,9.5535,Kaggle Complete EEG Dataset s00
-17.817,-10.83,-12.093,-11.061,-11.483,13.062,14.066,23.987,-2.1503,10.239,Kaggle Complete EEG Dataset s00
-17.578,-12.307,-13.222,-12.198,-13.459,12.861,14.504,26.041,-3.0367,10.303,Kaggle Complete EEG Dataset s00
-17.583,-13.67,-14.008,-13.416,-15.455,11.798,14.241,27.158,-3.8193,9.8398,Kaggle Complete EEG Dataset s00
-17.927,-14.98,-14.544,-14.687,-17.3,10.129,13.367,27.493,-4.5717,9.0436,Kaggle Complete EEG Dataset s00
-18.576,-16.286,-14.937,-15.992,-18.875,8.165,12.052,27.261,-5.3587,8.1622,Kaggle Complete EEG Dataset s00
-19.404,-17.59,-15.274,-17.315,-20.119,6.2075,10.506,26.67,-6.217,7.4448,Kaggle Complete EEG Dataset s00
-20.213,-18.826,-15.593,-18.651,-21.026,4.481,8.9459,25.863,-7.1337,7.0571,Kaggle Complete EEG Dataset s00
-20.804,-19.847,-15.878,-19.993,-21.617,3.1017,7.5429,24.874,-8.0331,7.062,Kaggle Complete EEG Dataset s00
-20.996,-20.462,-16.062,-21.318,-21.945,2.085,6.4077,23.627,-8.7876,7.4062,Kaggle Complete EEG Dataset s00
-20.67,-20.468,-16.041,-22.544,-22.038,1.3566,5.5775,21.948,-9.2308,7.945,Kaggle Complete EEG Dataset s00
-19.764,-19.708,-15.685,-23.528,-21.905,0.79404,5.017,19.626,-9.1854,8.4919,Kaggle Complete EEG Dataset s00
-18.303,-18.112,-14.853,-24.051,-21.517,0.25315,4.6486,16.491,-8.4957,8.8812,Kaggle Complete EEG Dataset s00
-16.327,-15.701,-13.404,-23.856,-20.804,-0.40242,4.3736,12.476,-7.0277,9.0195,Kaggle Complete EEG Dataset s00
-13.905,-12.583,-11.218,-22.693,-19.669,-1.2843,4.1004,7.6427,-4.7512,8.8924,Kaggle Complete EEG Dataset s00
-11.105,-8.9336,-8.2386,-20.375,-18.031,-2.4513,3.7602,2.1854,-1.6876,8.5691,Kaggle Complete EEG Dataset s00
-7.9971,-4.9704,-4.4727,-16.835,-15.85,-3.8895,3.309,-3.6135,2.0419,8.1525,Kaggle Complete EEG Dataset s00
-4.6608,-0.93358,-0.055451,-12.165,-13.169,-5.5153,2.722,-9.4491,6.2405,7.7617,Kaggle Complete EEG Dataset s00
-1.2141,2.9303,4.7676,-6.6287,-10.135,-7.1736,2.0011,-15.035,10.644,7.4625,Kaggle Complete EEG Dataset s00
2.1879,6.3887,9.6461,-0.65781,-6.9899,-8.68,1.155,-20.162,14.947,7.2791,Kaggle Complete EEG Dataset s00
5.3456,9.2409,14.171,5.1859,-4.0337,-9.864,0.20844,-24.686,18.841,7.1778,Kaggle Complete EEG Dataset s00
8.0331,11.342,17.94,10.285,-1.5733,-10.616,-0.79804,-28.54,22.036,7.0893,Kaggle Complete EEG Dataset s00
10.043,12.622,20.617,14.066,0.13613,-10.923,-1.8204,-31.695,24.311,6.9301,Kaggle Complete EEG Dataset s00
11.22,13.085,21.999,16.11,0.95049,-10.862,-2.7846,-34.144,25.523,6.6244,Kaggle Complete EEG Dataset s00
11.498,12.821,22.044,16.257,0.86978,-10.552,-3.6183,-35.894,25.651,6.129,Kaggle Complete EEG Dataset s00
10.933,11.98,20.888,14.655,0.038118,-10.112,-4.2387,-36.956,24.788,5.4454,Kaggle Complete EEG Dataset s00
9.6776,10.753,18.823,11.744,-1.2692,-9.6052,-4.5613,-37.35,23.158,4.6412,Kaggle Complete EEG Dataset s00
7.9647,9.3582,16.255,8.1677,-2.699,-9.0039,-4.5067,-37.109,21.078,3.8305,Kaggle Complete EEG Dataset s00
6.0628,8.0066,13.64,4.6408,-3.8867,-8.2197,-4.0043,-36.268,18.927,3.1839,Kaggle Complete EEG Dataset s00
4.2239,6.8936,11.412,1.788,-4.518,-7.1426,-3.0119,-34.878,17.076,2.8863,Kaggle Complete EEG Dataset s00
2.6555,6.1701,9.914,0.032677,-4.3897,-5.6795,-1.5172,-32.996,15.831,3.1002,Kaggle Complete EEG Dataset s00
1.5075,5.9296,9.3513,-0.45248,-3.4413,-3.8089,0.4323,-30.696,15.379,3.9286,Kaggle Complete EEG Dataset s00
0.85337,6.2078,9.7618,0.25981,-1.7578,-1.5818,2.7273,-28.073,15.76,5.3666,Kaggle Complete EEG Dataset s00
0.701,6.9711,11.023,1.9061,0.46043,0.89633,5.1862,-25.259,16.88,7.2952,Kaggle Complete EEG Dataset s00
0.97947,8.1278,12.879,4.1229,2.9424,3.4799,7.5781,-22.407,18.534,9.4763,Kaggle Complete EEG Dataset s00
1.5574,9.5351,14.983,6.5124,5.3985,6.0216,9.651,-19.687,20.449,11.595,Kaggle Complete EEG Dataset s00
2.2247,11.012,16.953,8.7092,7.5576,8.3664,11.17,-17.25,22.339,13.306,Kaggle Complete EEG Dataset s00
2.737,12.34,18.425,10.425,9.1965,10.358,11.974,-15.179,23.924,14.31,Kaggle Complete EEG Dataset s00
2.8499,13.296,19.111,11.478,10.156,11.847,12.009,-13.464,24.957,14.41,Kaggle Complete EEG Dataset s00
2.3771,13.679,18.823,11.816,10.357,12.706,11.35,-11.964,25.255,13.565,Kaggle Complete EEG Dataset s00
1.2395,13.341,17.514,11.506,9.7903,12.873,10.201,-10.437,24.704,11.912,Kaggle Complete EEG Dataset s00
-0.51268,12.238,15.282,10.724,8.5305,12.384,8.8455,-8.5801,23.29,9.7337,Kaggle Complete EEG Dataset s00
-2.7246,10.433,12.35,9.6832,6.7159,11.385,7.594,-6.0991,21.091,7.403,Kaggle Complete EEG Dataset s00
-5.2019,8.0861,9.0089,8.5729,4.525,10.11,6.7074,-2.7972,18.259,5.2942,Kaggle Complete EEG Dataset s00
