Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,event_text
-24.703,-5.5816,-9.7093,-1.7246,-17.134,-16.145,-4.0584,-0.087227,-16.422,-9.5521,Kaggle Complete EEG Dataset s01
-22.785,-4.542,-10.541,-2.5372,-16.551,-16.247,-4.3497,1.2675,-17.327,-11.532,Kaggle Complete EEG Dataset s01
-20.162,-3.0709,-10.753,-2.8462,-14.996,-15.236,-3.8905,3.2577,-17.243,-12.282,Kaggle Complete EEG Dataset s01
-16.877,-1.5983,-10.566,-3.0277,-12.542,-13.04,-2.6464,5.7754,-16.126,-11.609,Kaggle Complete EEG Dataset s01
-13.213,-0.60518,-10.339,-3.5788,-9.4767,-9.859,-0.90852,8.5569,-14.199,-9.764,Kaggle Complete EEG Dataset s01
-9.5339,-0.37086,-10.424,-4.8516,-6.241,-6.1449,0.78492,11.135,-11.909,-7.4174,Kaggle Complete EEG Dataset s01
-6.1459,-0.87828,-11.037,-6.8938,-3.3234,-2.4866,1.8168,13.065,-9.7956,-5.3683,Kaggle Complete EEG Dataset s01
-3.1542,-1.8311,-12.172,-9.4309,-1.1072,0.56947,1.802,13.976,-8.2849,-4.1909,Kaggle Complete EEG Dataset s01
-0.50621,-2.8707,-13.629,-12.046,0.2235,2.709,0.72567,13.784,-7.5625,-3.9954,Kaggle Complete EEG Dataset s01
1.9221,-3.7428,-15.09,-14.371,0.73928,3.9321,-1.0468,12.645,-7.5271,-4.3824,Kaggle Complete EEG Dataset s01
4.2715,-4.3418,-16.206,-16.186,0.7496,4.5343,-2.9031,10.955,-7.8353,-4.6798,Kaggle Complete EEG Dataset s01
6.5946,-4.6925,-16.721,-17.47,0.64988,4.9322,-4.3053,9.1803,-8.0879,-4.3294,Kaggle Complete EEG Dataset s01
8.8915,-4.8337,-16.51,-18.302,0.79946,5.505,-4.9668,7.6817,-7.9751,-3.148,Kaggle Complete EEG Dataset s01
11.121,-4.7639,-15.603,-18.805,1.3892,6.4602,-4.957,6.6027,-7.3907,-1.4003,Kaggle Complete EEG Dataset s01
13.243,-4.4659,-14.184,-19.078,2.3778,7.7653,-4.6212,5.7874,-6.4544,0.32699,Kaggle Complete EEG Dataset s01
15.262,-3.9601,-12.531,-19.199,3.5348,9.2129,-4.3941,4.9722,-5.4439,1.4147,Kaggle Complete EEG Dataset s01
17.198,-3.3642,-10.946,-19.238,4.5664,10.533,-4.5571,3.9051,-4.6305,1.5166,Kaggle Complete EEG Dataset s01
19.063,-2.8785,-9.6636,-19.274,5.2318,11.504,-5.1248,2.5264,-4.159,0.69771,Kaggle Complete EEG Dataset s01
20.845,-2.6876,-8.7812,-19.365,5.4707,12.051,-5.8506,1.0397,-3.9586,-0.58148,Kaggle Complete EEG Dataset s01
22.498,-2.8723,-8.2511,-19.519,5.4002,12.219,-6.3789,-0.21911,-3.8053,-1.7588,Kaggle Complete EEG Dataset s01
23.985,-3.3363,-7.9428,-19.676,5.2369,12.111,-6.4727,-0.98641,-3.4618,-2.4473,Kaggle Complete EEG Dataset s01
25.262,-3.8561,-7.7311,-19.739,5.1681,11.794,-6.1517,-1.2022,-2.8168,-2.6184,Kaggle Complete EEG Dataset s01
26.276,-4.199,-7.5685,-19.644,5.2524,11.27,-5.7074,-1.1063,-1.9764,-2.5899,Kaggle Complete EEG Dataset s01
26.977,-4.2176,-7.4821,-19.385,5.4174,10.513,-5.5395,-1.0703,-1.1883,-2.814,Kaggle Complete EEG Dataset s01
27.304,-3.9073,-7.5024,-19.015,5.5326,9.5163,-5.9493,-1.3701,-0.71167,-3.6124,Kaggle Complete EEG Dataset s01
27.249,-3.3657,-7.5922,-18.585,5.5172,8.3598,-7.0059,-2.1134,-0.66115,-5.0301,Kaggle Complete EEG Dataset s01
26.838,-2.7528,-7.6379,-18.14,5.371,7.2065,-8.5561,-3.2044,-0.96091,-6.8308,Kaggle Complete EEG Dataset s01
26.111,-2.2407,-7.5007,-17.705,5.1613,6.2342,-10.299,-4.5232,-1.4005,-8.607,Kaggle Complete EEG Dataset s01
25.12,-1.9862,-7.0976,-17.332,4.9704,5.5979,-11.953,-5.9858,-1.7491,-9.9473,Kaggle Complete EEG Dataset s01
23.88,-2.1492,-6.4828,-17.126,4.8294,5.3363,-13.34,-7.6403,-1.8872,-10.587,Kaggle Complete EEG Dataset s01
22.441,-2.8459,-5.8325,-17.226,4.7228,5.3688,-14.412,-9.6065,-1.8518,-10.469,Kaggle Complete EEG Dataset s01
20.885,-4.1292,-5.365,-17.744,4.6163,5.5391,-15.197,-11.884,-1.7928,-9.7028,Kaggle Complete EEG Dataset s01
19.333,-5.9385,-5.2295,-18.678,4.5028,5.7016,-15.71,-14.282,-1.8535,-8.4603,Kaggle Complete EEG Dataset s01
17.949,-8.0629,-5.4158,-19.884,4.4426,5.7914,-15.917,-16.416,-2.0724,-6.9163,Kaggle Complete EEG Dataset s01
16.845,-10.192,-5.7783,-21.107,4.5148,5.8178,-15.769,-17.843,-2.3738,-5.2379,Kaggle Complete EEG Dataset s01
16.067,-11.983,-6.1018,-22.056,4.7744,5.8224,-15.271,-18.263,-2.613,-3.6124,Kaggle Complete EEG Dataset s01
15.543,-13.171,-6.2491,-22.518,5.1733,5.8023,-14.51,-17.591,-2.6989,-2.2681,Kaggle Complete EEG Dataset s01
15.095,-13.665,-6.2372,-22.449,5.5361,5.6753,-13.735,-16.033,-2.682,-1.4737,Kaggle Complete EEG Dataset s01
14.52,-13.553,-6.2389,-21.974,5.6237,5.31,-13.227,-13.947,-2.7561,-1.4696,Kaggle Complete EEG Dataset s01
13.665,-13.069,-6.5082,-21.34,5.2111,4.5885,-13.251,-11.705,-3.1923,-2.4555,Kaggle Complete EEG Dataset s01
12.516,-12.488,-7.2433,-20.804,4.1778,3.4769,-13.972,-9.5706,-4.2246,-4.5331,Kaggle Complete EEG Dataset s01
11.145,-12.069,-8.5322,-20.582,2.5239,2.0263,-15.434,-7.7482,-5.9677,-7.6904,Kaggle Complete EEG Dataset s01
9.6671,-12.023,-10.324,-20.83,0.33869,0.35428,-17.532,-6.3815,-8.3776,-11.744,Kaggle Complete EEG Dataset s01
8.1534,-12.487,-12.465,-21.626,-2.2265,-1.406,-20.01,-5.5542,-11.251,-16.327,Kaggle Complete EEG Dataset s01
6.6266,-13.51,-14.729,-22.948,-4.9584,-3.1198,-22.459,-5.1826,-14.245,-20.837,Kaggle Complete EEG Dataset s01
5.1129,-15.058,-16.902,-24.69,-7.594,-4.6571,-24.385,-4.9907,-16.976,-24.601,Kaggle Complete EEG Dataset s01
3.6818,-16.993,-18.813,-26.669,-9.8154,-5.8632,-25.337,-4.5472,-19.083,-27.013,Kaggle Complete EEG Dataset s01
2.4742,-19.076,-20.383,-28.649,-11.321,-6.5583,-25.051,-3.3722,-20.324,-27.734,Kaggle Complete EEG Dataset s01
1.6761,-21.008,-21.623,-30.397,-11.932,-6.6016,-23.595,-1.2382,-20.654,-26.809,Kaggle Complete EEG Dataset s01
1.4714,-22.468,-22.581,-31.711,-11.667,-5.9777,-21.309,1.7471,-20.213,-24.642,Kaggle Complete EEG Dataset s01
1.9803,-23.178,-23.289,-32.45,-10.747,-4.8352,-18.722,5.104,-19.258,-21.851,Kaggle Complete EEG Dataset s01
3.1635,-22.972,-23.718,-32.552,-9.511,-3.4589,-16.347,8.1013,-18.058,-19.036,Kaggle Complete EEG Dataset s01
4.7823,-21.858,-23.787,-32.027,-8.3007,-2.1847,-14.52,10.056,-16.813,-16.592,Kaggle Complete EEG Dataset s01
6.4237,-20.044,-23.428,-30.983,-7.3396,-1.2806,-13.335,10.571,-15.616,-14.657,Kaggle Complete EEG Dataset s01
7.6276,-17.87,-22.631,-29.593,-6.6639,-0.82078,-12.693,9.6599,-14.482,-13.174,Kaggle Complete EEG Dataset s01
8.0595,-15.718,-21.499,-28.059,-6.167,-0.74028,-12.461,7.6577,-13.421,-12.053,Kaggle Complete EEG Dataset s01
7.5975,-13.932,-20.259,-26.615,-5.708,-0.87032,-12.58,5.0201,-12.492,-11.275,Kaggle Complete EEG Dataset s01
6.3824,-12.741,-19.175,-25.479,-5.2128,-1.0236,-13.059,2.1427,-11.805,-10.905,Kaggle Complete EEG Dataset s01
4.7391,-12.246,-18.462,-24.826,-4.7143,-1.0654,-13.952,-0.7706,-11.471,-11.002,Kaggle Complete EEG Dataset s01
3.047,-12.428,-18.218,-24.761,-4.3188,-0.93844,-15.206,-3.588,-11.54,-11.512,Kaggle Complete EEG Dataset s01
1.5822,-13.198,-18.406,-25.282,-4.1366,-0.64119,-16.678,-6.2736,-11.965,-12.257,Kaggle Complete EEG Dataset s01
0.42905,-14.441,-18.889,-26.289,-4.1968,-0.19687,-18.149,-8.7193,-12.608,-12.995,Kaggle Complete EEG Dataset s01
-0.49306,-16.026,-19.499,-27.592,-4.4203,0.38369,-19.433,-10.817,-13.293,-13.512,Kaggle Complete EEG Dataset s01
-1.3401,-17.792,-20.1,-28.98,-4.661,1.0788,-20.489,-12.472,-13.879,-13.728,Kaggle Complete EEG Dataset s01
-2.2246,-19.518,-20.629,-30.252,-4.7882,1.8343,-21.422,-13.731,-14.299,-13.744,Kaggle Complete EEG Dataset s01
-3.0923,-20.904,-21.054,-31.229,-4.7039,2.5728,-22.42,-14.69,-14.541,-13.785,Kaggle Complete EEG Dataset s01
-3.7327,-21.603,-21.331,-31.757,-4.3721,3.2029,-23.624,-15.481,-14.599,-14.09,Kaggle Complete EEG Dataset s01
-3.9336,-21.369,-21.423,-31.746,-3.822,3.6302,-25.071,-16.212,-14.452,-14.811,Kaggle Complete EEG Dataset s01
-3.6313,-20.174,-21.318,-31.216,-3.1411,3.7773,-26.656,-16.896,-14.075,-15.985,Kaggle Complete EEG Dataset s01
-2.9739,-18.263,-21.04,-30.289,-2.4328,3.5992,-28.176,-17.507,-13.452,-17.504,Kaggle Complete EEG Dataset s01
-2.2321,-16.051,-20.651,-29.157,-1.7915,3.0992,-29.386,-17.915,-12.594,-19.17,Kaggle Complete EEG Dataset s01
-1.68,-14.023,-20.242,-28.061,-1.2791,2.339,-30.038,-17.999,-11.549,-20.682,Kaggle Complete EEG Dataset s01
-1.4809,-12.552,-19.91,-27.231,-0.92841,1.4318,-29.924,-17.651,-10.398,-21.704,Kaggle Complete EEG Dataset s01
-1.6255,-11.809,-19.741,-26.832,-0.7582,0.52922,-28.937,-16.776,-9.2634,-21.953,Kaggle Complete EEG Dataset s01
-2.0011,-11.762,-19.8,-26.933,-0.80634,-0.23248,-27.105,-15.349,-8.2883,-21.297,Kaggle Complete EEG Dataset s01
-2.4725,-12.26,-20.146,-27.51,-1.1296,-0.77124,-24.641,-13.467,-7.6467,-19.835,Kaggle Complete EEG Dataset s01
-2.9984,-13.12,-20.815,-28.463,-1.8224,-1.0979,-21.951,-11.369,-7.517,-17.916,Kaggle Complete EEG Dataset s01
-3.6669,-14.178,-21.802,-29.637,-2.9829,-1.3146,-19.546,-9.4507,-8.0408,-16.042,Kaggle Complete EEG Dataset s01
-4.6585,-15.31,-23.044,-30.855,-4.6868,-1.5933,-17.951,-8.1918,-9.292,-14.742,Kaggle Complete EEG Dataset s01
-6.114,-16.363,-24.378,-31.921,-6.9149,-2.0794,-17.492,-7.964,-11.212,-14.384,Kaggle Complete EEG Dataset s01
-7.9921,-17.127,-25.564,-32.625,-9.5196,-2.8365,-18.233,-8.9232,-13.598,-15.097,Kaggle Complete EEG Dataset s01
-10.056,-17.395,-26.347,-32.796,-12.243,-3.8196,-19.921,-10.889,-16.141,-16.71,Kaggle Complete EEG Dataset s01
-11.93,-17.049,-26.553,-32.355,-14.787,-4.8909,-22.084,-13.419,-18.507,-18.816,Kaggle Complete EEG Dataset s01
-13.232,-16.172,-26.159,-31.365,-16.894,-5.8632,-24.167,-15.961,-20.417,-20.865,Kaggle Complete EEG Dataset s01
-13.729,-15.05,-25.32,-30.036,-18.432,-6.5815,-25.732,-18.095,-21.732,-22.352,Kaggle Complete EEG Dataset s01
-13.408,-14.068,-24.317,-28.66,-19.423,-6.9995,-26.572,-19.569,-22.463,-22.984,Kaggle Complete EEG Dataset s01
-12.449,-13.536,-23.432,-27.506,-19.971,-7.1466,-26.685,-20.361,-22.697,-22.715,Kaggle Complete EEG Dataset s01
-11.121,-13.567,-22.834,-26.728,-20.174,-7.0769,-26.192,-20.457,-22.507,-21.696,Kaggle Complete EEG Dataset s01
-9.7367,-14.062,-22.578,-26.367,-20.064,-6.8339,-25.204,-19.857,-21.916,-20.173,Kaggle Complete EEG Dataset s01
-8.5686,-14.808,-22.624,-26.406,-19.61,-6.4236,-23.797,-18.454,-20.909,-18.36,Kaggle Complete EEG Dataset s01
-7.7967,-15.604,-22.9,-26.806,-18.738,-5.8105,-21.955,-16.105,-19.476,-16.396,Kaggle Complete EEG Dataset s01
-7.5132,-16.363,-23.379,-27.571,-17.418,-4.9637,-19.694,-12.712,-17.674,-14.359,Kaggle Complete EEG Dataset s01
-7.7479,-17.131,-24.096,-28.712,-15.754,-3.914,-17.117,-8.4316,-15.697,-12.335,Kaggle Complete EEG Dataset s01
-8.4991,-18.005,-25.081,-30.188,-13.985,-2.773,-14.481,-3.672,-13.834,-10.485,Kaggle Complete EEG Dataset s01
-9.7086,-18.99,-26.275,-31.824,-12.41,-1.6955,-12.121,1.0158,-12.372,-9.047,Kaggle Complete EEG Dataset s01
-11.228,-19.915,-27.459,-33.278,-11.266,-0.83781,-10.329,5.0441,-11.476,-8.2444,Kaggle Complete EEG Dataset s01
-12.8,-20.458,-28.299,-34.147,-10.62,-0.27892,-9.198,8.0294,-11.119,-8.1385,Kaggle Complete EEG Dataset s01
-14.099,-20.286,-28.46,-34.106,-10.362,0.0043917,-8.6055,9.7917,-11.104,-8.5662,Kaggle Complete EEG Dataset s01
-14.841,-19.211,-27.757,-33.06,-10.288,0.094185,-8.2747,10.343,-11.178,-9.1895,Kaggle Complete EEG Dataset s01
-14.886,-17.296,-26.25,-31.19,-10.211,0.092637,-7.9735,9.8637,-11.148,-9.6703,Kaggle Complete EEG Dataset s01
-14.261,-14.852,-24.224,-28.908,-10.029,0.074059,-7.6279,8.5449,-10.956,-9.8251,Kaggle Complete EEG Dataset s01
-13.187,-12.327,-22.116,-26.719,-9.7655,0.069415,-7.4206,6.5427,-10.71,-9.7395,Kaggle Complete EEG Dataset s01
-12.015,-10.147,-20.364,-25.057,-9.5506,0.04774,-7.6823,3.989,-10.59,-9.7354,Kaggle Complete EEG Dataset s01
-11.044,-8.5796,-19.265,-24.169,-9.5024,-0.038957,-8.7437,0.95582,-10.759,-10.139,Kaggle Complete EEG Dataset s01
-10.372,-7.6874,-18.908,-24.057,-9.6864,-0.22938,-10.704,-2.473,-11.279,-11.116,Kaggle Complete EEG Dataset s01
-9.8344,-7.3584,-19.179,-24.534,-10.07,-0.53127,-13.36,-6.1897,-12.088,-12.567,Kaggle Complete EEG Dataset s01
-9.1527,-7.4329,-19.849,-25.317,-10.556,-0.91986,-16.283,-10.05,-13.036,-14.188,Kaggle Complete EEG Dataset s01
-8.1104,-7.768,-20.639,-26.114,-10.984,-1.3023,-18.978,-13.767,-13.923,-15.602,Kaggle Complete EEG Dataset s01
-6.7338,-8.2894,-21.296,-26.695,-11.189,-1.5252,-21.067,-17.04,-14.567,-16.551,Kaggle Complete EEG Dataset s01
-5.329,-8.9365,-21.63,-26.914,-11.029,-1.4246,-22.469,-19.605,-14.843,-17.011,Kaggle Complete EEG Dataset s01
-4.3205,-9.5681,-21.511,-26.663,-10.433,-0.88735,-23.377,-21.356,-14.708,-17.223,Kaggle Complete EEG Dataset s01
-4.0012,-9.9079,-20.856,-25.859,-9.4113,0.067866,-24.143,-22.447,-14.178,-17.508,Kaggle Complete EEG Dataset s01
-4.3562,-9.6053,-19.621,-24.446,-8.0668,1.3064,-25.071,-23.178,-13.29,-18.111,Kaggle Complete EEG Dataset s01
-5.0623,-8.3593,-17.832,-22.445,-6.5986,2.5774,-26.275,-23.969,-12.104,-19.073,Kaggle Complete EEG Dataset s01
-5.6539,-6.0673,-15.603,-20.001,-5.249,3.6101,-27.633,-25.108,-10.693,-20.185,Kaggle Complete EEG Dataset s01
-5.744,-2.9049,-13.12,-17.373,-4.2088,4.2139,-28.823,-26.559,-9.1287,-21.101,Kaggle Complete EEG Dataset s01
-5.267,0.65329,-10.656,-14.929,-3.5778,4.3346,-29.465,-27.998,-7.5002,-21.419,Kaggle Complete EEG Dataset s01
-4.5121,3.974,-8.5237,-13.072,-3.3474,4.0296,-29.253,-28.933,-5.9272,-20.837,Kaggle Complete EEG Dataset s01
-3.9918,6.4351,-7.035,-12.156,-3.4592,3.4057,-28.063,-28.909,-4.5665,-19.236,Kaggle Complete EEG Dataset s01
-4.1759,7.571,-6.4523,-12.407,-3.8598,2.5449,-25.989,-27.746,-3.5847,-16.706,Kaggle Complete EEG Dataset s01
-5.2651,7.1939,-6.9147,-13.857,-4.532,1.4659,-23.284,-25.588,-3.1266,-13.561,Kaggle Complete EEG Dataset s01
-7.1319,5.4078,-8.4153,-16.331,-5.5,0.15611,-20.297,-22.866,-3.2614,-10.245,Kaggle Complete EEG Dataset s01
-9.4194,2.548,-10.773,-19.488,-6.7671,-1.3549,-17.389,-20.049,-3.9518,-7.2504,Kaggle Complete EEG Dataset s01
-11.758,-0.90156,-13.673,-22.873,-8.2904,-2.9588,-14.881,-17.543,-5.0818,-5.0301,Kaggle Complete EEG Dataset s01
-13.927,-4.4287,-16.716,-26.0,-9.9495,-4.4729,-13.024,-15.505,-6.4847,-3.9383,Kaggle Complete EEG Dataset s01
-15.85,-7.5694,-19.485,-28.429,-11.572,-5.6929,-11.973,-13.899,-7.9869,-4.138,Kaggle Complete EEG Dataset s01
-17.544,-9.9746,-21.638,-29.866,-12.989,-6.4716,-11.741,-12.556,-9.4571,-5.6086,Kaggle Complete EEG Dataset s01
-19.046,-11.483,-23.003,-30.233,-14.122,-6.8029,-12.254,-11.333,-10.833,-8.1303,Kaggle Complete EEG Dataset s01
-20.299,-12.125,-23.591,-29.684,-14.989,-6.7936,-13.306,-10.158,-12.099,-11.316,Kaggle Complete EEG Dataset s01
-21.127,-12.08,-23.571,-28.534,-15.652,-6.5908,-14.584,-9.0071,-13.238,-14.653,Kaggle Complete EEG Dataset s01
-21.349,-11.61,-23.222,-27.19,-16.213,-6.3369,-15.735,-7.8681,-14.238,-17.655,Kaggle Complete EEG Dataset s01
-20.926,-10.996,-22.839,-26.032,-16.754,-6.1248,-16.451,-6.7172,-15.094,-19.945,Kaggle Complete EEG Dataset s01
-20.042,-10.443,-22.627,-25.308,-17.306,-5.9947,-16.5,-5.3984,-15.774,-21.285,Kaggle Complete EEG Dataset s01
-19.089,-10.072,-22.664,-25.111,-17.837,-5.9421,-15.789,-3.7559,-16.252,-21.59,Kaggle Complete EEG Dataset s01
-18.579,-9.9358,-22.925,-25.42,-18.29,-5.97,-14.387,-1.6338,-16.522,-20.922,Kaggle Complete EEG Dataset s01
-18.905,-10.015,-23.301,-26.099,-18.549,-6.0582,-12.511,0.93184,-16.577,-19.476,Kaggle Complete EEG Dataset s01
-20.194,-10.24,-23.654,-26.961,-18.51,-6.1821,-10.472,3.7373,-16.426,-17.525,Kaggle Complete EEG Dataset s01
-22.248,-10.541,-23.875,-27.828,-18.126,-6.3075,-8.6401,6.3509,-16.107,-15.394,Kaggle Complete EEG Dataset s01
-24.658,-10.872,-23.926,-28.558,-17.473,-6.4251,-7.3515,8.2212,-15.713,-13.41,Kaggle Complete EEG Dataset s01
-26.934,-11.207,-23.826,-29.079,-16.758,-6.5567,-6.8824,8.8326,-15.39,-11.87,Kaggle Complete EEG Dataset s01
-28.667,-11.54,-23.65,-29.364,-16.247,-6.7533,-7.3465,7.9215,-15.297,-11.006,Kaggle Complete EEG Dataset s01
-29.674,-11.866,-23.504,-29.459,-16.166,-7.08,-8.6894,5.5596,-15.558,-10.921,Kaggle Complete EEG Dataset s01
-30.025,-12.144,-23.493,-29.429,-16.569,-7.5661,-10.684,2.1787,-16.178,-11.569,Kaggle Complete EEG Dataset s01
-29.958,-12.281,-23.682,-29.353,-17.286,-8.1405,-12.955,-1.5619,-17.019,-12.717,Kaggle Complete EEG Dataset s01
-29.777,-12.22,-24.124,-29.336,-17.991,-8.6591,-15.083,-4.9668,-17.835,-14.009,Kaggle Complete EEG Dataset s01
-29.753,-12.003,-24.87,-29.507,-18.358,-8.9455,-16.767,-7.5444,-18.406,-15.113,Kaggle Complete EEG Dataset s01
-30.051,-11.803,-25.972,-30.023,-18.226,-8.8712,-17.882,-9.1509,-18.625,-15.814,Kaggle Complete EEG Dataset s01
-30.69,-11.865,-27.451,-30.996,-17.657,-8.3867,-18.49,-9.9302,-18.539,-16.038,Kaggle Complete EEG Dataset s01
-31.528,-12.384,-29.222,-32.418,-16.864,-7.5352,-18.736,-10.122,-18.287,-15.801,Kaggle Complete EEG Dataset s01
-32.32,-13.388,-31.084,-34.103,-16.08,-6.3926,-18.741,-9.9662,-18.007,-15.158,Kaggle Complete EEG Dataset s01
-32.771,-14.683,-32.722,-35.703,-15.42,-5.0612,-18.564,-9.5226,-17.77,-14.168,Kaggle Complete EEG Dataset s01
-32.632,-15.921,-33.807,-36.82,-14.856,-3.6369,-18.193,-8.8272,-17.541,-12.909,Kaggle Complete EEG Dataset s01
-31.815,-16.757,-34.099,-37.159,-14.296,-2.2203,-17.66,-7.9161,-17.234,-11.54,Kaggle Complete EEG Dataset s01
-30.399,-16.989,-33.513,-36.645,-13.685,-0.91677,-17.078,-6.9929,-16.786,-10.281,Kaggle Complete EEG Dataset s01
-28.6,-16.608,-32.156,-35.441,-13.087,0.16385,-16.633,-6.3695,-16.198,-9.4014,Kaggle Complete EEG Dataset s01
-26.686,-15.755,-30.257,-33.883,-12.635,0.92091,-16.505,-6.4174,-15.53,-9.1162,Kaggle Complete EEG Dataset s01
-24.876,-14.636,-28.098,-32.329,-12.463,1.2878,-16.767,-7.3886,-14.866,-9.5032,Kaggle Complete EEG Dataset s01
-23.229,-13.402,-25.901,-31.02,-12.583,1.2367,-17.334,-9.3188,-14.245,-10.432,Kaggle Complete EEG Dataset s01
-21.649,-12.111,-23.814,-30.008,-12.879,0.77073,-17.976,-12.016,-13.639,-11.589,Kaggle Complete EEG Dataset s01
-20.023,-10.761,-21.928,-29.215,-13.151,-0.076113,-18.465,-15.181,-12.978,-12.595,Kaggle Complete EEG Dataset s01
-18.321,-9.3291,-20.3,-28.489,-13.183,-1.2202,-18.657,-18.442,-12.189,-13.178,Kaggle Complete EEG Dataset s01
-16.704,-7.8255,-18.992,-27.731,-12.843,-2.5083,-18.618,-21.44,-11.237,-13.276,Kaggle Complete EEG Dataset s01
-15.512,-6.3389,-18.085,-26.95,-12.109,-3.7298,-18.524,-23.921,-10.161,-13.019,Kaggle Complete EEG Dataset s01
-15.074,-4.9873,-17.619,-26.25,-11.043,-4.6494,-18.598,-25.648,-9.0276,-12.648,Kaggle Complete EEG Dataset s01
-15.532,-3.8856,-17.558,-25.76,-9.7363,-5.086,-18.964,-26.499,-7.9094,-12.404,Kaggle Complete EEG Dataset s01
-16.689,-3.0926,-17.776,-25.567,-8.2938,-4.9993,-19.615,-26.475,-6.8535,-12.436,Kaggle Complete EEG Dataset s01
-18.066,-2.5821,-18.076,-25.68,-6.8049,-4.5162,-20.4,-25.732,-5.87,-12.77,Kaggle Complete EEG Dataset s01
-19.091,-2.2035,-18.202,-25.956,-5.3435,-3.8629,-21.121,-24.533,-4.9117,-13.296,Kaggle Complete EEG Dataset s01
-19.326,-1.6635,-17.861,-26.129,-3.9337,-3.2328,-21.521,-23.094,-3.8626,-13.797,Kaggle Complete EEG Dataset s01
-18.614,-0.58966,-16.804,-25.859,-2.5497,-2.6863,-21.383,-21.5,-2.5759,-14.009,Kaggle Complete EEG Dataset s01
-17.127,1.3252,-14.895,-24.869,-1.1588,-2.1723,-20.563,-19.689,-0.94912,-13.744,Kaggle Complete EEG Dataset s01
-15.236,4.1742,-12.194,-23.086,0.2321,-1.584,-19.023,-17.543,0.99935,-12.905,Kaggle Complete EEG Dataset s01
-13.309,7.737,-8.9793,-20.716,1.5525,-0.85639,-16.841,-15.038,3.096,-11.508,Kaggle Complete EEG Dataset s01
-11.6,11.5,-5.7071,-18.211,2.6632,-0.048246,-14.17,-12.268,5.0512,-9.6214,Kaggle Complete EEG Dataset s01
-10.221,14.816,-2.8719,-16.106,3.4196,0.70416,-11.178,-9.4027,6.5736,-7.3196,Kaggle Complete EEG Dataset s01
-9.1715,17.127,-0.86146,-14.816,3.7772,1.2909,-7.9785,-6.5373,7.478,-4.6553,Kaggle Complete EEG Dataset s01
-8.4165,18.14,0.15646,-14.483,3.8512,1.7306,-4.5867,-3.612,7.7845,-1.6407,Kaggle Complete EEG Dataset s01
-7.9207,17.904,0.26146,-14.959,3.8959,2.1919,-0.96776,-0.36298,7.7087,1.6714,Kaggle Complete EEG Dataset s01
-7.6089,16.767,-0.28729,-15.905,4.1967,2.9211,2.8832,3.4376,7.5453,5.1627,Kaggle Complete EEG Dataset s01
-7.3441,15.226,-1.1714,-16.956,4.9206,4.1024,6.8477,7.8975,7.5268,8.5317,Kaggle Complete EEG Dataset s01
-6.9573,13.798,-2.1063,-17.861,6.0553,5.7496,10.595,12.789,7.739,11.339,Kaggle Complete EEG Dataset s01
-6.3375,12.85,-2.9024,-18.52,7.4084,7.691,13.72,17.669,8.1028,13.111,Kaggle Complete EEG Dataset s01
-5.4398,12.571,-3.4342,-18.937,8.7219,9.6618,15.843,22.021,8.4615,13.547,Kaggle Complete EEG Dataset s01
-4.2735,13.038,-3.5798,-19.099,9.8102,11.444,16.791,25.545,8.6972,12.675,Kaggle Complete EEG Dataset s01
-2.8631,14.267,-3.214,-18.916,10.637,12.953,16.663,28.159,8.7983,10.846,Kaggle Complete EEG Dataset s01
-1.2086,16.251,-2.2384,-18.257,11.284,14.227,15.705,30.041,8.8387,8.5602,Kaggle Complete EEG Dataset s01
0.65066,18.947,-0.69209,-17.072,11.827,15.323,14.219,31.324,8.8842,6.2381,Kaggle Complete EEG Dataset s01
2.5249,22.188,1.1947,-15.516,12.234,16.229,12.333,32.007,8.8977,4.022,Kaggle Complete EEG Dataset s01
4.0649,25.632,3.0425,-13.917,12.356,16.852,10.052,31.924,8.7495,1.8017,Kaggle Complete EEG Dataset s01
4.8499,28.687,4.4313,-12.685,12.001,17.056,7.3118,30.833,8.2611,-0.6263,Kaggle Complete EEG Dataset s01
4.6189,30.54,5.058,-12.126,11.07,16.768,4.1767,28.579,7.3163,-3.3313,Kaggle Complete EEG Dataset s01
3.4546,30.316,4.8683,-12.294,9.6847,16.071,0.94784,25.27,5.9808,-6.0364,Kaggle Complete EEG Dataset s01
1.8939,27.356,4.1011,-12.94,8.1906,15.204,-1.8071,21.301,4.5123,-8.1344,Kaggle Complete EEG Dataset s01
0.77273,21.454,3.1509,-13.634,6.9975,14.469,-3.4906,17.129,3.251,-8.9247,Kaggle Complete EEG Dataset s01
0.861,13.032,2.4175,-13.943,6.3854,14.086,-3.7326,13.161,2.4679,-7.9755,Kaggle Complete EEG Dataset s01
2.5531,3.0864,2.1262,-13.595,6.3837,14.117,-2.5822,9.5879,2.2405,-5.3927,Kaggle Complete EEG Dataset s01
5.65,-7.0744,2.2533,-12.575,6.7378,14.433,-0.57279,6.3269,2.4005,-1.8607,Kaggle Complete EEG Dataset s01
9.453,-16.179,2.5751,-11.104,7.0473,14.803,1.4662,3.2218,2.6177,1.5858,Kaggle Complete EEG Dataset s01
13.046,-23.334,2.7952,-9.5476,6.9613,15.014,2.74,0.14056,2.5639,4.0057,Kaggle Complete EEG Dataset s01
